Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	28.01.2025 16:25:21
Ende des Versuchs	28.01.2025 16:25:31
Versuchsdauer	10	Sekunden	00:00:10
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	600	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	10016

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
2553	2,553	0,71	11,28	0	0,06264	0,000	33,4	0,32	600,0	22,314	-0,002	-0,0014	-2,39	0,53	0,18	-0,93	5,08	6,20
2554	2,554	0,53	11,36	0	0,04681	0,001	33,4	0,36	600,0	22,318	-0,001	-0,0013	-2,28	0,59	0,20	-0,90	5,10	6,26
2555	2,555	0,31	11,36	0	0,02766	0,001	33,4	0,40	600,0	22,321	-0,002	-0,0013	-2,18	0,69	0,18	-0,93	5,10	6,26
2556	2,556	0,01	11,47	0	0,00090	0,001	33,4	0,44	600,0	22,318	-0,002	-0,0012	-2,02	0,82	0,20	-0,95	5,14	6,34
2557	2,557	0,46	11,45	-1	0,04040	0,001	33,4	0,48	600,0	22,321	-0,001	-0,0012	-1,77	1,04	0,24	-0,93	5,14	6,32
2558	2,558	0,94	11,49	0	0,08164	0,001	33,4	0,53	600,0	22,327	-0,001	-0,0013	-1,54	1,30	0,24	-0,95	5,16	6,34
2559	2,559	1,42	11,53	0	0,12289	0,001	33,4	0,58	600,0	22,327	-0,001	-0,0011	-1,28	1,57	0,27	-0,98	5,18	6,35
2560	2,560	1,82	11,59	0	0,15679	0,000	33,4	0,62	600,0	22,324	-0,002	-0,0012	-1,05	1,80	0,29	-1,00	5,22	6,37
2561	2,561	2,06	11,51	0	0,17894	0,001	33,5	0,67	600,0	22,318	-0,002	-0,0014	-0,89	1,96	0,30	-1,00	5,18	6,34
2562	2,562	2,14	11,55	0	0,18532	0,000	33,4	0,73	600,0	22,311	-0,002	-0,0012	-0,81	2,05	0,30	-1,01	5,22	6,34
2563	2,563	2,12	11,57	0	0,18344	0,000	33,4	0,78	600,0	22,321	-0,002	-0,0013	-0,81	2,11	0,27	-1,05	5,25	6,32
2564	2,564	1,97	11,61	0	0,16933	0,000	33,4	0,84	600,0	22,324	-0,002	-0,0014	-0,86	2,07	0,27	-1,03	5,31	6,30
2565	2,565	1,86	11,65	0	0,15965	0,000	33,4	0,90	600,0	22,324	-0,002	-0,0014	-0,87	2,04	0,32	-1,01	5,31	6,34
2566	2,566	1,69	11,61	0	0,14530	0,000	33,4	0,96	600,0	22,333	-0,002	-0,0014	-0,94	1,99	0,32	-1,00	5,29	6,32
2567	2,567	1,64	11,63	0	0,14072	0,001	33,4	1,01	600,0	22,321	-0,002	-0,0012	-0,93	1,98	0,27	-0,98	5,33	6,30
2568	2,568	1,62	11,63	0	0,13933	0,000	33,4	1,06	600,0	22,318	-0,002	-0,0014	-0,91	1,99	0,29	-0,95	5,33	6,30
2569	2,569	1,64	11,61	0	0,14091	0,000	33,4	1,11	600,0	22,330	-0,002	-0,0014	-0,89	2,02	0,29	-0,92	5,35	6,26
2570	2,570	1,64	11,67	-1	0,14033	0,001	33,4	1,17	600,0	22,330	-0,002	-0,0014	-0,86	2,04	0,26	-0,97	5,37	6,30
2571	2,571	1,64	11,72	0	0,13981	0,001	33,5	1,22	600,0	22,333	-0,002	-0,0013	-0,86	2,08	0,29	-0,90	5,45	6,28
2572	2,572	1,59	11,72	0	0,13526	0,001	33,4	1,27	600,0	22,327	-0,002	-0,0012	-0,86	2,07	0,29	-0,89	5,46	6,26
2573	2,573	1,58	11,72	0	0,13452	0,001	33,4	1,32	600,0	22,324	-0,002	-0,0014	-0,86	2,10	0,29	-0,90	5,46	6,26
2574	2,574	1,50	11,72	0	0,12787	0,001	33,4	1,36	600,0	22,321	-0,001	-0,0013	-0,89	2,08	0,30	-0,89	5,50	6,22
2575	2,575	1,48	11,68	0	0,12676	0,001	33,4	1,40	600,0	22,330	-0,002	-0,0012	-0,89	2,10	0,32	-0,89	5,48	6,20
2576	2,576	1,42	11,68	0	0,12173	0,002	33,4	1,44	600,0	22,333	-0,002	-0,0012	-0,90	2,08	0,32	-0,87	5,50	6,18
2577	2,577	1,39	11,66	0	0,11949	0,002	33,4	1,48	600,0	22,336	-0,002	-0,0012	-0,89	2,07	0,32	-0,92	5,50	6,16
2578	2,578	1,37	11,68	0	0,11698	0,002	33,5	1,51	600,0	22,333	-0,002	-0,0012	-0,89	2,07	0,35	-0,87	5,54	6,14
2579	2,579	1,25	11,66	0	0,10756	0,002	33,4	1,54	600,0	22,330	-0,001	-0,0012	-0,91	2,01	0,35	-0,90	5,56	6,10
2580	2,580	1,25	11,62	0	0,10728	0,001	33,4	1,56	600,0	22,327	-0,002	-0,0013	-0,91	2,02	0,36	-0,89	5,54	6,08
2581	2,581	1,23	11,57	0	0,10600	0,000	33,4	1,59	600,0	22,327	-0,002	-0,0014	-0,93	2,04	0,33	-0,92	5,52	6,04
2582	2,582	1,23	11,53	0	0,10698	0,000	33,4	1,61	600,0	22,330	-0,002	-0,0014	-0,93	2,07	0,33	-0,95	5,52	6,01
2583	2,583	1,21	11,45	0	0,10582	0,001	33,4	1,63	600,0	22,342	-0,002	-0,0014	-0,94	2,08	0,32	-0,93	5,50	5,95
2584	2,584	1,18	11,49	0	0,10243	0,001	33,4	1,64	600,0	22,336	-0,002	-0,0014	-0,96	2,08	0,29	-0,93	5,54	5,95
2585	2,585	1,23	11,45	0	0,10709	0,000	33,4	1,65	600,0	22,330	-0,002	-0,0015	-0,93	2,12	0,32	-0,92	5,54	5,91
2586	2,586	1,22	11,43	0	0,10649	0,000	33,4	1,66	600,0	22,321	-0,002	-0,0014	-0,94	2,15	0,30	-0,93	5,52	5,91
2587	2,587	1,18	11,35	-1	0,10397	0,001	33,4	1,67	600,0	22,336	-0,002	-0,0014	-0,96	2,15	0,33	-0,93	5,50	5,85
2588	2,588	1,13	11,31	-1	0,09996	0,001	33,4	1,67	600,0	22,330	-0,002	-0,0015	-0,97	2,14	0,32	-0,95	5,52	5,79
2589	2,589	1,12	11,33	0	0,09926	0,000	33,4	1,68	600,0	22,330	-0,002	-0,0014	-0,97	2,15	0,32	-0,93	5,52	5,81
2590	2,590	1,12	11,26	-1	0,09936	0,001	33,4	1,67	600,0	22,336	-0,002	-0,0013	-0,94	2,14	0,36	-0,95	5,50	5,75
2591	2,591	1,13	11,28	0	0,09984	0,001	33,4	1,67	600,0	22,330	-0,002	-0,0013	-0,93	2,15	0,36	-0,92	5,52	5,75
2592	2,592	1,08	11,26	0	0,09564	0,002	33,4	1,66	600,0	22,339	-0,002	-0,0013	-0,94	2,14	0,38	-0,90	5,54	5,72
2593	2,593	1,04	11,20	0	0,09313	0,002	33,4	1,64	600,0	22,339	-0,002	-0,0013	-0,94	2,12	0,38	-0,90	5,48	5,72
2594	2,594	1,02	11,16	0	0,09179	0,002	33,4	1,62	600,0	22,333	-0,001	-0,0013	-0,96	2,14	0,39	-0,92	5,50	5,66
2595	2,595	0,98	11,14	0	0,08779	0,001	33,4	1,61	600,0	22,339	-0,002	-0,0013	-0,97	2,12	0,38	-0,93	5,50	5,64
2596	2,596	0,95	11,14	0	0,08502	0,001	33,4	1,58	600,0	22,327	-0,001	-0,0013	-0,97	2,11	0,38	-0,90	5,50	5,64
2597	2,597	0,90	11,06	0	0,08163	0,002	33,4	1,56	600,0	22,333	-0,002	-0,0013	-0,99	2,10	0,38	-0,93	5,46	5,60
2598	2,598	0,87	11,08	0	0,07889	0,002	33,5	1,54	600,0	22,336	-0,002	-0,0011	-1,02	2,11	0,39	-0,92	5,48	5,60
2599	2,599	0,82	11,04	0	0,07403	0,002	33,4	1,52	600,0	22,345	-0,001	-0,0013	-1,03	2,08	0,41	-0,93	5,48	5,56
2600	2,600	0,80	10,93	0	0,07364	0,001	33,4	1,49	600,0	22,348	-0,001	-0,0014	-1,02	2,07	0,36	-0,90	5,43	5,50
2601	2,601	0,73	10,85	0	0,06772	0,001	33,4	1,45	600,0	22,342	-0,002	-0,0012	-1,05	2,04	0,36	-0,95	5,41	5,44
2602	2,602	0,72	10,85	0	0,06675	0,000	33,4	1,41	600,0	22,342	-0,002	-0,0014	-1,06	2,05	0,33	-0,93	5,43	5,42
2603	2,603	0,67	10,79	0	0,06214	0,000	33,4	1,37	600,0	22,342	-0,002	-0,0014	-1,08	2,02	0,33	-0,89	5,39	5,41
2604	2,604	0,62	10,77	0	0,05738	0,000	33,4	1,32	600,0	22,342	-0,002	-0,0014	-1,09	1,99	0,32	-0,92	5,39	5,39
2605	2,605	0,36	10,73	0	0,03374	0,000	33,4	1,28	600,0	22,324	-0,002	-0,0013	-1,24	1,89	0,33	-0,90	5,37	5,37
2606	2,606	0,11	10,73	0	0,00995	0,001	33,4	1,23	600,0	22,330	-0,002	-0,0014	-1,35	1,76	0,32	-0,92	5,37	5,37
2607	2,607	0,25	10,73	0	0,02330	0,001	33,4	1,19	600,0	22,333	-0,002	-0,0014	-1,53	1,58	0,35	-0,92	5,37	5,37
2608	2,608	0,62	10,64	0	0,05853	0,000	33,4	1,14	600,0	22,336	-0,002	-0,0013	-1,72	1,39	0,36	-0,89	5,33	5,31
2609	2,609	0,97	10,62	-1	0,09181	0,000	33,4	1,08	600,0	22,330	-0,002	-0,0013	-1,95	1,24	0,33	-0,89	5,29	5,33
2610	2,610	1,34	10,58	0	0,12641	-0,001	33,4	1,03	600,0	22,321	-0,002	-0,0014	-2,12	1,01	0,32	-0,89	5,27	5,31
2611	2,611	1,56	10,62	0	0,14668	0,002	33,4	0,97	600,0	22,318	-0,002	-0,0014	-2,27	0,88	0,32	-0,87	5,31	5,31
2612	2,612	1,64	10,60	0	0,15500	0,001	33,4	0,92	600,0	22,324	-0,002	-0,0013	-2,34	0,81	0,33	-0,86	5,29	5,31
2613	2,613	1,70	10,60	0	0,16017	0,001	33,4	0,86	600,0	22,327	-0,001	-0,0012	-2,37	0,72	0,33	-0,82	5,27	5,33
2614	2,614	1,63	10,54	0	0,15428	0,000	33,4	0,80	600,0	22,330	-0,001	-0,0012	-2,36	0,72	0,35	-0,86	5,25	5,29
2615	2,615	1,57	10,52	0	0,14953	0,000	33,4	0,74	600,0	22,342	-0,002	-0,0012	-2,36	0,72	0,36	-0,89	5,20	5,33
2616	2,616	1,48	10,49	0	0,14138	0,001	33,4	0,69	600,0	22,336	-0,002	-0,0013	-2,31	0,72	0,32	-0,87	5,18	5,31
2617	2,617	1,44	10,50	0	0,13695	0,001	33,4	0,64	600,0	22,330	-0,002	-0,0012	-2,28	0,69	0,29	-0,86	5,18	5,33
2618	2,618	1,41	10,50	0	0,13434	0,002	33,4	0,58	600,0	22,336	-0,001	-0,0012	-2,30	0,69	0,30	-0,86	5,16	5,35
2619	2,619	1,44	10,47	0	0,13770	0,001	33,4	0,53	600,0	22,330	-0,001	-0,0013	-2,33	0,64	0,30	-0,87	5,14	5,33
2620	2,620	1,48	10,47	-1	0,14179	0,001	33,4	0,48	600,0	22,314	-0,002	-0,0013	-2,37	0,60	0,27	-0,87	5,12	5,35
2621	2,621	1,48	10,49	0	0,14147	0,000	33,4	0,44	600,0	22,318	-0,002	-0,0014	-2,41	0,60	0,24	-0,89	5,08	5,41
2622	2,622	1,53	10,49	-1	0,14546	0,000	33,4	0,40	600,0	22,330	-0,002	-0,0014	-2,46	0,56	0,21	-0,89	5,10	5,39
2623	2,623	1,47	10,45	0	0,14055	0,001	33,4	0,36	600,0	22,327	-0,002	-0,0013	-2,46	0,57	0,20	-0,92	5,04	5,41
2624	2,624	1,43	10,49	0	0,13627	0,001	33,4	0,33	600,0	22,321	-0,002	-0,0014	-2,44	0,56	0,18	-0,90	5,04	5,44
2625	2,625	1,41	10,47	0	0,13428	0,001	33,4	0,29	600,0	22,321	-0,002	-0,0014	-2,44	0,54	0,17	-0,92	5,04	5,42
2626	2,626	1,36	10,51	-1	0,12905	0,001	33,4	0,26	600,0	22,321	-0,002	-0,0014	-2,43	0,54	0,21	-0,90	5,04	5,46
2627	2,627	1,34	10,47	0	0,12765	0,000	33,5	0,23	600,0	22,318	-0,002	-0,0014	-2,46	0,56	0,18	-0,90	5,00	5,46
2628	2,628	1,28	10,45	0	0,12212	0,000	33,4	0,21	600,0	22,330	-0,002	-0,0014	-2,46	0,59	0,20	-0,93	4,97	5,48
2629	2,629	1,29	10,49	0	0,12284	0,000	33,4	0,18	600,0	22,324	-0,002	-0,0015	-2,47	0,56	0,18	-0,97	4,97	5,52
2630	2,630	1,22	10,56	0	0,11509	0,000	33,4	0,16	600,0	22,321	-0,002	-0,0014	-2,46	0,59	0,17	-0,93	5,00	5,56
2631	2,631	1,18	10,62	0	0,11065	0,000	33,4	0,15	600,0	22,330	-0,002	-0,0014	-2,43	0,57	0,18	-0,89	5,00	5,62
2632	2,632	1,18	10,58	0	0,11131	0,001	33,4	0,13	600,0	22,342	-0,002	-0,0014	-2,43	0,54	0,18	-0,89	4,97	5,62
2633	2,633	1,18	10,68	0	0,11050	0,001	33,4	0,12	600,0	22,330	-0,002	-0,0014	-2,46	0,54	0,21	-0,89	5,00	5,68
2634	2,634	1,15	10,66	0	0,10826	0,000	33,4	0,11	600,0	22,330	-0,002	-0,0011	-2,46	0,54	0,20	-0,90	4,99	5,68
2635	2,635	1,20	10,72	0	0,11181	0,001	33,4	0,10	600,0	22,333	-0,002	-0,0012	-2,49	0,50	0,21	-0,90	5,00	5,72
2636	2,636	1,20	10,72	0	0,11183	0,001	33,4	0,10	600,0	22,330	-0,002	-0,0014	-2,50	0,48	0,18	-0,92	4,99	5,73
2637	2,637	1,11	10,80	0	0,10321	0,001	33,4	0,09	600,0	22,336	-0,002	-0,0012	-2,47	0,51	0,18	-0,97	5,00	5,79
2638	2,638	1,10	10,84	0	0,10193	0,001	33,4	0,09	600,0	22,321	-0,001	-0,0011	-2,46	0,48	0,20	-0,95	5,00	5,83
2639	2,639	1,11	10,91	0	0,10157	0,001	33,4	0,09	600,0	22,327	-0,002	-0,0013	-2,47	0,47	0,18	-0,92	5,06	5,85
2640	2,640	1,14	10,86	0	0,10497	0,001	33,4	0,09	600,0	22,330	-0,002	-0,0012	-2,50	0,44	0,17	-0,92	4,99	5,87
2641	2,641	1,18	10,84	0	0,10915	0,000	33,4	0,10	600,0	22,327	-0,002	-0,0013	-2,52	0,38	0,17	-0,95	4,97	5,87
2642	2,642	1,13	10,87	0	0,10358	0,000	33,4	0,10	600,0	22,327	-0,002	-0,0014	-2,50	0,39	0,17	-0,93	4,99	5,89
2643	2,643	1,09	10,91	0	0,09955	0,001	33,4	0,11	600,0	22,324	-0,002	-0,0014	-2,49	0,39	0,12	-0,95	4,99	5,93
2644	2,644	1,02	10,93	0	0,09327	0,000	33,4	0,12	600,0	22,324	-0,002	-0,0014	-2,47	0,42	0,14	-0,97	4,99	5,95
2645	2,645	1,00	10,95	0	0,09113	0,000	33,4	0,13	600,0	22,330	-0,002	-0,0013	-2,46	0,41	0,17	-0,97	4,99	5,97
2646	2,646	0,95	11,03	0	0,08607	0,001	33,4	0,15	600,0	22,327	-0,002	-0,0014	-2,41	0,39	0,17	-0,93	4,99	6,04
2647	2,647	0,92	11,07	0	0,08275	0,001	33,4	0,16	600,0	22,314	-0,002	-0,0013	-2,43	0,42	0,20	-0,95	5,02	6,04
2648	2,648	0,84	11,09	-1	0,07584	0,000	33,4	0,18	600,0	22,333	-0,002	-0,0014	-2,37	0,42	0,20	-0,93	5,02	6,06
2649	2,649	0,85	11,11	0	0,07680	0,000	33,4	0,21	600,0	22,330	-0,002	-0,0014	-2,39	0,41	0,21	-0,93	5,02	6,08
2650	2,650	0,79	11,15	0	0,07123	0,000	33,4	0,23	600,0	22,333	-0,002	-0,0014	-2,37	0,44	0,20	-0,92	5,02	6,12
2651	2,651	0,76	11,26	0	0,06792	0,001	33,4	0,26	600,0	22,327	-0,002	-0,0013	-2,39	0,47	0,24	-0,90	5,08	6,18
2652	2,652	0,69	11,26	0	0,06159	0,000	33,4	0,29	600,0	22,327	-0,001	-0,0013	-2,37	0,51	0,21	-0,92	5,06	6,20
2653	2,653	0,67	11,32	0	0,05897	0,000	33,4	0,32	600,0	22,339	-0,002	-0,0013	-2,36	0,51	0,24	-0,90	5,06	6,26
2654	2,654	0,51	11,38	0	0,04493	0,001	33,4	0,36	600,0	22,330	-0,002	-0,0013	-2,28	0,59	0,26	-0,87	5,10	6,28
2655	2,655	0,28	11,36	0	0,02489	0,001	33,4	0,40	600,0	22,336	-0,002	-0,0013	-2,17	0,69	0,26	-0,90	5,08	6,28
2656	2,656	0,09	11,44	0	0,00794	0,001	33,4	0,44	600,0	22,339	-0,002	-0,0014	-1,99	0,88	0,29	-0,89	5,12	6,32
2657	2,657	0,44	11,49	0	0,03872	0,001	33,4	0,49	600,0	22,330	-0,002	-0,0014	-1,82	1,05	0,29	-0,89	5,16	6,34
2658	2,658	0,97	11,49	0	0,08473	0,002	33,4	0,53	600,0	22,339	-0,001	-0,0012	-1,53	1,32	0,27	-0,92	5,18	6,32
2659	2,659	1,48	11,57	0	0,12755	0,001	33,4	0,58	600,0	22,336	-0,002	-0,0012	-1,25	1,60	0,32	-0,97	5,20	6,37
2660	2,660	1,91	11,53	0	0,16581	0,001	33,4	0,63	600,0	22,321	-0,001	-0,0012	-0,99	1,85	0,30	-0,97	5,18	6,35
2661	2,661	2,08	11,57	-1	0,17968	-0,001	33,4	0,68	600,0	22,321	-0,002	-0,0014	-0,87	1,98	0,27	-1,03	5,22	6,35
2662	2,662	2,13	11,55	0	0,18430	0,001	33,4	0,73	600,0	22,321	-0,002	-0,0014	-0,81	2,05	0,26	-1,01	5,22	6,34
2663	2,663	2,10	11,57	-1	0,18111	0,000	33,4	0,78	600,0	22,321	-0,002	-0,0014	-0,80	2,08	0,30	-1,03	5,23	6,34
2664	2,664	1,98	11,57	0	0,17130	0,000	33,4	0,84	600,0	22,318	-0,002	-0,0013	-0,81	2,05	0,30	-0,98	5,23	6,34
2665	2,665	1,77	11,65	0	0,15226	0,001	33,4	0,90	600,0	22,314	-0,002	-0,0014	-0,90	1,99	0,32	-0,97	5,29	6,35
2666	2,666	1,64	11,63	0	0,14139	-0,001	33,4	0,96	600,0	22,308	-0,002	-0,0013	-0,94	1,96	0,33	-0,98	5,31	6,32
2667	2,667	1,53	11,61	0	0,13221	0,000	33,4	1,01	600,0	22,308	-0,002	-0,0014	-0,96	1,92	0,33	-0,95	5,31	6,30
2668	2,668	1,52	11,63	0	0,13058	0,000	33,4	1,06	600,0	22,321	-0,002	-0,0014	-0,94	1,93	0,33	-0,97	5,35	6,28
2669	2,669	1,55	11,65	0	0,13312	0,000	33,4	1,12	600,0	22,324	-0,002	-0,0014	-0,91	1,98	0,32	-0,95	5,37	6,28
2670	2,670	1,55	11,66	-1	0,13323	0,000	33,4	1,17	600,0	22,339	-0,002	-0,0015	-0,89	1,99	0,30	-0,95	5,39	6,28
2671	2,671	1,59	11,68	0	0,13574	0,001	33,4	1,22	600,0	22,330	-0,002	-0,0014	-0,86	2,04	0,35	-0,93	5,43	6,26
2672	2,672	1,56	11,68	0	0,13363	0,001	33,4	1,27	600,0	22,318	-0,001	-0,0014	-0,87	2,07	0,36	-0,92	5,45	6,24
2673	2,673	1,54	11,68	0	0,13163	0,001	33,4	1,32	600,0	22,314	-0,001	-0,0013	-0,86	2,07	0,33	-0,90	5,46	6,22
2674	2,674	1,47	11,66	0	0,12641	0,001	33,4	1,36	600,0	22,318	-0,001	-0,0012	-0,89	2,07	0,36	-0,89	5,48	6,18
2675	2,675	1,41	11,62	0	0,12165	0,002	33,4	1,40	600,0	22,327	-0,002	-0,0012	-0,91	2,07	0,36	-0,92	5,48	6,14
2676	2,676	1,41	11,64	0	0,12127	0,001	33,4	1,44	600,0	22,318	-0,002	-0,0012	-0,89	2,07	0,36	-0,93	5,50	6,14
2677	2,677	1,40	11,61	0	0,12034	0,001	33,4	1,48	600,0	22,324	-0,001	-0,0011	-0,93	2,12	0,36	-0,93	5,48	6,12
2678	2,678	1,40	11,66	0	0,11963	0,001	33,4	1,51	600,0	22,318	-0,001	-0,0011	-0,91	2,14	0,36	-0,93	5,54	6,12
2679	2,679	1,31	11,66	0	0,11227	0,002	33,4	1,54	600,0	22,330	-0,001	-0,0011	-0,94	2,11	0,39	-0,93	5,56	6,10
2680	2,680	1,30	11,59	0	0,11204	0,001	33,4	1,57	600,0	22,330	-0,002	-0,0012	-0,93	2,11	0,39	-0,95	5,54	6,04
2681	2,681	1,23	11,55	0	0,10661	0,001	33,4	1,59	600,0	22,318	-0,002	-0,0014	-0,96	2,10	0,39	-0,98	5,54	6,01
2682	2,682	1,21	11,51	0	0,10506	0,001	33,4	1,61	600,0	22,305	-0,002	-0,0014	-0,97	2,11	0,35	-0,97	5,54	5,97
2683	2,683	1,16	11,51	0	0,10077	0,001	33,4	1,63	600,0	22,308	-0,002	-0,0014	-0,99	2,10	0,35	-0,95	5,52	5,99
2684	2,684	1,11	11,47	0	0,09699	0,001	33,4	1,64	600,0	22,308	-0,002	-0,0014	-1,03	2,11	0,35	-0,95	5,54	5,93
2685	2,685	1,14	11,45	0	0,09920	0,001	33,4	1,65	600,0	22,311	-0,002	-0,0014	-0,99	2,11	0,35	-0,95	5,56	5,89
2686	2,686	1,09	11,37	-1	0,09567	0,000	33,4	1,66	600,0	22,314	-0,002	-0,0014	-1,00	2,10	0,38	-0,95	5,50	5,87
2687	2,687	1,07	11,33	-1	0,09438	0,000	33,4	1,67	600,0	22,327	-0,002	-0,0014	-0,99	2,08	0,36	-0,95	5,52	5,81
2688	2,688	1,08	11,31	-1	0,09540	0,001	33,4	1,67	600,0	22,321	-0,002	-0,0014	-0,99	2,11	0,36	-0,92	5,52	5,79
2689	2,689	1,07	11,28	0	0,09525	0,000	33,4	1,68	600,0	22,314	-0,002	-0,0014	-1,00	2,14	0,38	-0,92	5,50	5,77
2690	2,690	1,11	11,24	0	0,09875	0,001	33,4	1,68	600,0	22,318	-0,001	-0,0014	-0,96	2,15	0,38	-0,95	5,46	5,77
2691	2,691	1,12	11,29	0	0,09877	0,001	33,4	1,67	600,0	22,327	-0,001	-0,0014	-0,96	2,18	0,39	-0,90	5,54	5,75
2692	2,692	1,11	11,26	0	0,09831	0,001	33,4	1,66	600,0	22,318	-0,001	-0,0013	-0,94	2,18	0,41	-0,86	5,52	5,73
2693	2,693	1,06	11,18	0	0,09445	0,001	33,4	1,64	600,0	22,327	-0,001	-0,0013	-0,94	2,15	0,41	-0,86	5,50	5,68
2694	2,694	0,96	11,16	0	0,08635	0,002	33,4	1,62	600,0	22,318	-0,001	-0,0013	-0,99	2,12	0,39	-0,89	5,50	5,66
2695	2,695	0,97	11,10	0	0,08777	0,001	33,4	1,60	600,0	22,318	-0,002	-0,0013	-0,97	2,14	0,39	-0,90	5,50	5,60
2696	2,696	0,94	11,10	0	0,08488	0,002	33,4	1,58	600,0	22,318	-0,002	-0,0014	-0,99	2,14	0,36	-0,93	5,50	5,60
2697	2,697	0,90	11,06	0	0,08108	0,001	33,4	1,56	600,0	22,324	-0,001	-0,0012	-1,00	2,12	0,35	-0,90	5,48	5,58
2698	2,698	0,88	11,06	0	0,07964	0,001	33,4	1,54	600,0	22,321	-0,002	-0,0013	-1,02	2,14	0,36	-0,95	5,50	5,56
2699	2,699	0,84	11,02	0	0,07594	0,001	33,4	1,51	600,0	22,330	-0,002	-0,0011	-1,03	2,12	0,36	-0,93	5,48	5,54
2700	2,700	0,81	10,95	0	0,07384	0,001	33,4	1,49	600,0	22,339	-0,002	-0,0013	-1,03	2,11	0,38	-0,92	5,45	5,50
2701	2,701	0,78	10,85	0	0,07190	0,001	33,4	1,45	600,0	22,330	-0,002	-0,0014	-1,05	2,11	0,33	-0,97	5,41	5,44
2702	2,702	0,71	10,85	0	0,06537	0,001	33,4	1,41	600,0	22,318	-0,002	-0,0014	-1,06	2,07	0,32	-0,95	5,41	5,44
2703	2,703	0,70	10,77	-1	0,06478	0,000	33,4	1,37	600,0	22,321	-0,002	-0,0014	-1,08	2,08	0,30	-0,97	5,37	5,41
2704	2,704	0,59	10,73	0	0,05450	0,000	33,4	1,32	600,0	22,318	-0,002	-0,0013	-1,09	1,99	0,30	-0,98	5,37	5,37
2705	2,705	0,37	10,72	0	0,03465	0,001	33,4	1,28	600,0	22,333	-0,002	-0,0012	-1,19	1,89	0,30	-0,95	5,37	5,35
2706	2,706	0,04	10,75	-1	0,00387	0,000	33,4	1,23	600,0	22,330	-0,002	-0,0013	-1,37	1,74	0,30	-0,95	5,39	5,37
2707	2,707	0,29	10,66	-1	0,02694	-0,001	33,4	1,19	600,0	22,327	-0,002	-0,0014	-1,54	1,60	0,32	-0,95	5,35	5,31
2708	2,708	0,66	10,62	0	0,06199	0,000	33,4	1,14	600,0	22,333	-0,002	-0,0014	-1,74	1,42	0,32	-0,93	5,33	5,29
2709	2,709	1,04	10,58	0	0,09804	0,000	33,4	1,08	600,0	22,324	-0,002	-0,0013	-1,96	1,23	0,30	-0,92	5,29	5,29
2710	2,710	1,34	10,62	0	0,12635	0,000	33,4	1,03	600,0	22,327	-0,002	-0,0013	-2,15	1,07	0,29	-0,90	5,31	5,31
2711	2,711	1,52	10,64	0	0,14294	0,001	33,4	0,97	600,0	22,330	-0,002	-0,0013	-2,27	0,95	0,27	-0,87	5,31	5,33
2712	2,712	1,65	10,62	0	0,15540	0,001	33,4	0,91	600,0	22,330	-0,002	-0,0011	-2,36	0,85	0,27	-0,87	5,29	5,33
2713	2,713	1,65	10,60	0	0,15564	0,000	33,4	0,85	600,0	22,333	-0,002	-0,0012	-2,36	0,79	0,29	-0,87	5,25	5,35
2714	2,714	1,62	10,54	0	0,15393	0,001	33,4	0,80	600,0	22,327	-0,001	-0,0012	-2,37	0,78	0,29	-0,87	5,23	5,31
2715	2,715	1,56	10,54	0	0,14766	0,001	33,4	0,74	600,0	22,327	-0,002	-0,0011	-2,36	0,78	0,27	-0,87	5,22	5,33
2716	2,716	1,45	10,52	0	0,13796	0,001	33,4	0,69	600,0	22,333	-0,002	-0,0013	-2,33	0,81	0,24	-0,92	5,20	5,33
2717	2,717	1,41	10,54	0	0,13372	0,001	33,4	0,63	600,0	22,324	-0,002	-0,0012	-2,31	0,79	0,24	-0,90	5,20	5,35
2718	2,718	1,36	10,56	0	0,12843	0,001	33,4	0,58	600,0	22,327	-0,001	-0,0012	-2,27	0,76	0,23	-0,95	5,20	5,37
2719	2,719	1,39	10,52	0	0,13199	0,001	33,4	0,53	600,0	22,324	-0,001	-0,0012	-2,33	0,75	0,27	-0,95	5,14	5,39
