Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	28.01.2025 16:34:47
Ende des Versuchs	28.01.2025 16:34:57
Versuchsdauer	10	Sekunden	00:00:10
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	600	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	10032

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
2826	2,826	1,32	10,35	0	0,12767	0,001	33,5	0,32	600,0	22,379	-0,002	-0,0011	-1,82	0,64	0,14	-0,76	5,00	5,35
2827	2,827	1,36	10,39	0	0,13075	0,000	33,5	0,29	600,0	22,375	-0,001	-0,0012	-1,86	0,61	0,11	-0,73	5,00	5,39
2828	2,828	1,39	10,39	0	0,13416	0,000	33,5	0,26	600,0	22,379	-0,002	-0,0013	-1,89	0,57	0,12	-0,76	5,02	5,37
2829	2,829	1,44	10,35	0	0,13926	0,001	33,5	0,23	600,0	22,369	-0,002	-0,0011	-1,94	0,52	0,12	-0,73	4,97	5,39
2830	2,830	1,42	10,35	-1	0,13697	-0,001	33,5	0,21	600,0	22,360	-0,002	-0,0014	-1,94	0,51	0,09	-0,73	4,95	5,41
2831	2,831	1,37	10,31	0	0,13262	0,000	33,5	0,18	600,0	22,366	-0,002	-0,0014	-1,92	0,51	0,08	-0,71	4,91	5,41
2832	2,832	1,32	10,41	0	0,12683	0,000	33,5	0,16	600,0	22,354	-0,002	-0,0013	-1,92	0,52	0,05	-0,73	4,95	5,46
2833	2,833	1,30	10,41	0	0,12515	0,000	33,5	0,15	600,0	22,369	-0,002	-0,0014	-1,95	0,54	0,08	-0,74	4,95	5,46
2834	2,834	1,26	10,39	0	0,12113	0,000	33,5	0,13	600,0	22,375	-0,002	-0,0014	-1,92	0,52	0,05	-0,74	4,91	5,48
2835	2,835	1,24	10,45	0	0,11905	0,000	33,5	0,12	600,0	22,360	-0,002	-0,0014	-1,95	0,54	0,08	-0,74	4,93	5,52
2836	2,836	1,23	10,39	0	0,11837	-0,001	33,5	0,11	600,0	22,354	-0,002	-0,0014	-1,95	0,52	0,05	-0,73	4,87	5,52
2837	2,837	1,22	10,43	-1	0,11663	-0,001	33,5	0,10	600,0	22,348	-0,002	-0,0014	-1,97	0,52	0,05	-0,76	4,89	5,54
2838	2,838	1,16	10,51	-1	0,11059	0,000	33,5	0,10	600,0	22,363	-0,002	-0,0014	-1,91	0,50	0,03	-0,74	4,91	5,60
2839	2,839	1,10	10,51	0	0,10422	-0,001	33,5	0,09	600,0	22,360	-0,002	-0,0013	-1,89	0,52	0,02	-0,78	4,91	5,60
2840	2,840	1,05	10,60	0	0,09855	0,001	33,5	0,09	600,0	22,363	-0,002	-0,0013	-1,89	0,55	0,02	-0,74	4,91	5,70
2841	2,841	0,98	10,62	0	0,09251	0,000	33,5	0,09	600,0	22,357	-0,002	-0,0013	-1,85	0,55	0,05	-0,76	4,93	5,70
2842	2,842	1,01	10,64	0	0,09460	0,001	33,5	0,09	600,0	22,360	-0,002	-0,0012	-1,86	0,52	0,06	-0,71	4,91	5,73
2843	2,843	1,02	10,70	0	0,09486	0,001	33,5	0,10	600,0	22,360	-0,002	-0,0013	-1,89	0,52	0,06	-0,71	4,93	5,77
2844	2,844	0,99	10,72	0	0,09277	0,000	33,5	0,10	600,0	22,363	-0,002	-0,0013	-1,89	0,52	0,03	-0,74	4,93	5,79
2845	2,845	0,97	10,74	0	0,09074	0,002	33,5	0,11	600,0	22,351	-0,002	-0,0012	-1,88	0,51	0,02	-0,74	4,91	5,83
2846	2,846	0,98	10,82	0	0,09083	0,000	33,5	0,12	600,0	22,351	-0,001	-0,0012	-1,89	0,50	0,05	-0,73	4,95	5,87
2847	2,847	0,96	10,86	0	0,08859	0,001	33,5	0,13	600,0	22,363	-0,001	-0,0012	-1,89	0,50	0,06	-0,78	4,97	5,89
2848	2,848	0,96	10,87	0	0,08782	0,002	33,5	0,15	600,0	22,366	-0,001	-0,0013	-1,92	0,51	0,08	-0,78	4,97	5,91
2849	2,849	0,95	10,84	0	0,08752	0,000	33,5	0,16	600,0	22,348	-0,001	-0,0013	-1,92	0,50	0,09	-0,76	4,95	5,89
2850	2,850	0,97	10,91	0	0,08879	-0,001	33,5	0,18	600,0	22,339	-0,002	-0,0014	-1,95	0,48	0,06	-0,76	4,95	5,97
2851	2,851	0,93	10,95	0	0,08516	0,000	33,5	0,21	600,0	22,345	-0,002	-0,0014	-1,94	0,48	0,05	-0,81	4,97	5,99
2852	2,852	0,88	10,95	0	0,08070	0,000	33,5	0,23	600,0	22,342	-0,002	-0,0014	-1,91	0,48	0,06	-0,81	4,97	5,99
2853	2,853	0,79	10,99	0	0,07215	0,000	33,5	0,26	600,0	22,342	-0,002	-0,0013	-1,88	0,52	0,06	-0,79	4,97	6,03
2854	2,854	0,75	11,01	0	0,06794	-0,001	33,5	0,29	600,0	22,351	-0,002	-0,0014	-1,82	0,50	0,02	-0,81	4,97	6,04
2855	2,855	0,66	11,05	0	0,05979	0,000	33,5	0,32	600,0	22,348	-0,002	-0,0014	-1,78	0,52	0,05	-0,82	4,99	6,06
2856	2,856	0,55	11,07	-1	0,04926	-0,001	33,5	0,36	600,0	22,345	-0,002	-0,0014	-1,76	0,61	0,03	-0,81	4,99	6,08
2857	2,857	0,31	11,13	0	0,02826	-0,001	33,5	0,40	600,0	22,351	-0,002	-0,0014	-1,66	0,73	0,06	-0,82	5,02	6,10
2858	2,858	0,05	11,15	-1	0,00418	-0,001	33,5	0,44	600,0	22,357	-0,002	-0,0013	-1,47	0,89	0,09	-0,81	5,00	6,14
2859	2,859	0,46	11,18	0	0,04125	0,000	33,5	0,49	600,0	22,357	-0,002	-0,0014	-1,30	1,13	0,14	-0,79	5,00	6,18
2860	2,860	0,91	11,28	0	0,08056	0,000	33,5	0,53	600,0	22,366	-0,002	-0,0013	-1,06	1,36	0,15	-0,79	5,08	6,20
2861	2,861	1,33	11,30	0	0,11797	0,001	33,5	0,58	600,0	22,363	-0,002	-0,0012	-0,82	1,58	0,15	-0,78	5,10	6,20
2862	2,862	1,76	11,30	0	0,15615	0,001	33,5	0,63	600,0	22,348	-0,002	-0,0013	-0,58	1,84	0,18	-0,79	5,08	6,22
2863	2,863	1,95	11,34	0	0,17231	0,001	33,5	0,68	600,0	22,351	-0,001	-0,0011	-0,42	1,95	0,17	-0,82	5,12	6,22
2864	2,864	2,07	11,38	0	0,18164	0,000	33,5	0,73	600,0	22,357	-0,001	-0,0014	-0,37	2,08	0,20	-0,81	5,14	6,24
2865	2,865	2,08	11,43	0	0,18177	0,001	33,5	0,79	600,0	22,342	-0,002	-0,0012	-0,32	2,12	0,23	-0,86	5,20	6,24
2866	2,866	2,02	11,43	0	0,17690	0,001	33,5	0,84	600,0	22,351	-0,001	-0,0012	-0,34	2,15	0,23	-0,86	5,22	6,22
2867	2,867	1,89	11,47	0	0,16440	0,001	33,5	0,90	600,0	22,351	-0,002	-0,0012	-0,37	2,11	0,26	-0,82	5,22	6,26
2868	2,868	1,74	11,47	0	0,15179	0,001	33,5	0,96	600,0	22,354	-0,001	-0,0012	-0,41	2,06	0,23	-0,84	5,23	6,24
2869	2,869	1,63	11,40	0	0,14319	0,001	33,5	1,02	600,0	22,354	-0,002	-0,0012	-0,45	2,05	0,26	-0,86	5,23	6,16
2870	2,870	1,63	11,40	-1	0,14297	0,000	33,5	1,07	600,0	22,354	-0,002	-0,0014	-0,42	2,06	0,21	-0,86	5,23	6,16
2871	2,871	1,64	11,41	-1	0,14398	0,000	33,5	1,12	600,0	22,357	-0,002	-0,0012	-0,38	2,08	0,23	-0,82	5,27	6,14
2872	2,872	1,64	11,41	0	0,14402	0,000	33,5	1,17	600,0	22,345	-0,002	-0,0014	-0,38	2,12	0,18	-0,82	5,27	6,14
2873	2,873	1,56	11,47	0	0,13605	0,000	33,5	1,22	600,0	22,345	-0,002	-0,0013	-0,39	2,09	0,21	-0,84	5,33	6,14
2874	2,874	1,57	11,47	0	0,13653	0,000	33,5	1,27	600,0	22,351	-0,002	-0,0013	-0,41	2,15	0,21	-0,87	5,37	6,10
2875	2,875	1,50	11,37	0	0,13204	0,000	33,5	1,32	600,0	22,354	-0,002	-0,0013	-0,42	2,14	0,20	-0,84	5,31	6,06
2876	2,876	1,43	11,41	0	0,12502	0,000	33,5	1,37	600,0	22,348	-0,002	-0,0013	-0,47	2,14	0,23	-0,82	5,35	6,06
2877	2,877	1,44	11,43	0	0,12588	0,000	33,5	1,41	600,0	22,348	-0,002	-0,0014	-0,47	2,18	0,27	-0,79	5,39	6,04
2878	2,878	1,42	11,43	0	0,12446	0,000	33,5	1,45	600,0	22,354	-0,002	-0,0013	-0,47	2,20	0,26	-0,82	5,41	6,03
2879	2,879	1,44	11,47	0	0,12511	0,001	33,5	1,48	600,0	22,351	-0,002	-0,0013	-0,45	2,22	0,27	-0,78	5,43	6,04
2880	2,880	1,39	11,45	0	0,12146	0,001	33,5	1,51	600,0	22,339	-0,001	-0,0013	-0,44	2,20	0,27	-0,76	5,45	6,01
2881	2,881	1,38	11,43	0	0,12041	0,001	33,5	1,54	600,0	22,345	-0,001	-0,0012	-0,41	2,18	0,29	-0,73	5,46	5,97
2882	2,882	1,35	11,43	0	0,11799	0,001	33,5	1,57	600,0	22,345	-0,002	-0,0014	-0,41	2,18	0,30	-0,71	5,45	5,99
2883	2,883	1,38	11,39	0	0,12091	0,001	33,5	1,59	600,0	22,354	-0,002	-0,0014	-0,35	2,18	0,33	-0,71	5,45	5,95
2884	2,884	1,39	11,35	0	0,12251	0,001	33,5	1,61	600,0	22,351	-0,002	-0,0012	-0,34	2,21	0,29	-0,73	5,46	5,89
2885	2,885	1,36	11,32	0	0,12039	0,000	33,5	1,63	600,0	22,360	-0,002	-0,0013	-0,37	2,24	0,29	-0,74	5,46	5,85
2886	2,886	1,29	11,32	0	0,11421	0,002	33,5	1,64	600,0	22,354	-0,002	-0,0014	-0,39	2,22	0,27	-0,76	5,46	5,85
2887	2,887	1,28	11,30	0	0,11346	0,001	33,5	1,65	600,0	22,360	-0,001	-0,0013	-0,41	2,25	0,29	-0,76	5,46	5,83
2888	2,888	1,23	11,31	0	0,10866	0,001	33,5	1,66	600,0	22,363	-0,002	-0,0014	-0,44	2,25	0,27	-0,74	5,50	5,81
2889	2,889	1,15	11,18	0	0,10288	0,001	33,5	1,67	600,0	22,360	-0,002	-0,0014	-0,45	2,21	0,29	-0,76	5,45	5,73
2890	2,890	1,09	11,16	-1	0,09745	0,000	33,5	1,67	600,0	22,372	-0,002	-0,0014	-0,47	2,18	0,27	-0,81	5,43	5,73
2891	2,891	1,11	11,04	0	0,10072	0,000	33,5	1,68	600,0	22,375	-0,002	-0,0014	-0,42	2,18	0,29	-0,81	5,41	5,64
2892	2,892	1,09	11,08	0	0,09870	0,000	33,5	1,67	600,0	22,369	-0,002	-0,0013	-0,44	2,20	0,23	-0,79	5,43	5,66
2893	2,893	1,10	11,01	0	0,10021	0,000	33,5	1,67	600,0	22,366	-0,002	-0,0014	-0,39	2,18	0,23	-0,76	5,39	5,62
2894	2,894	1,10	11,02	0	0,09953	0,001	33,5	1,66	600,0	22,375	-0,002	-0,0014	-0,39	2,20	0,23	-0,81	5,43	5,60
2895	2,895	1,06	10,95	0	0,09713	0,000	33,5	1,64	600,0	22,366	-0,002	-0,0014	-0,38	2,17	0,24	-0,81	5,43	5,52
2896	2,896	1,04	10,93	0	0,09557	0,000	33,5	1,62	600,0	22,357	-0,002	-0,0014	-0,39	2,18	0,24	-0,81	5,41	5,52
2897	2,897	0,97	10,87	0	0,08916	0,000	33,5	1,60	600,0	22,351	-0,002	-0,0014	-0,45	2,18	0,26	-0,81	5,39	5,48
2898	2,898	0,99	10,85	0	0,09169	-0,001	33,5	1,58	600,0	22,363	-0,002	-0,0014	-0,42	2,20	0,24	-0,78	5,37	5,48
2899	2,899	0,93	10,83	0	0,08632	0,001	33,5	1,56	600,0	22,366	-0,002	-0,0014	-0,45	2,18	0,27	-0,73	5,39	5,44
2900	2,900	0,96	10,85	0	0,08854	0,001	33,5	1,54	600,0	22,372	-0,002	-0,0014	-0,41	2,18	0,27	-0,76	5,41	5,44
2901	2,901	0,93	10,83	0	0,08580	0,001	33,5	1,51	600,0	22,366	-0,002	-0,0013	-0,44	2,20	0,30	-0,74	5,41	5,42
2902	2,902	0,91	10,75	0	0,08482	0,001	33,5	1,48	600,0	22,372	-0,001	-0,0011	-0,42	2,18	0,29	-0,76	5,37	5,39
2903	2,903	0,90	10,75	0	0,08325	0,000	33,5	1,45	600,0	22,375	-0,002	-0,0014	-0,44	2,20	0,30	-0,73	5,37	5,39
2904	2,904	0,85	10,74	0	0,07924	0,001	33,5	1,41	600,0	22,372	-0,002	-0,0013	-0,45	2,18	0,30	-0,74	5,35	5,39
2905	2,905	0,81	10,66	0	0,07573	0,001	33,5	1,37	600,0	22,357	-0,002	-0,0013	-0,45	2,15	0,29	-0,71	5,33	5,33
2906	2,906	0,66	10,58	0	0,06266	0,001	33,5	1,32	600,0	22,372	-0,002	-0,0014	-0,53	2,09	0,27	-0,76	5,29	5,29
2907	2,907	0,43	10,62	0	0,04072	0,001	33,5	1,28	600,0	22,366	-0,001	-0,0011	-0,63	1,98	0,24	-0,70	5,33	5,29
2908	2,908	0,12	10,60	0	0,01088	0,001	33,5	1,23	600,0	22,379	-0,001	-0,0012	-0,77	1,81	0,26	-0,70	5,33	5,27
2909	2,909	0,30	10,56	0	0,02868	0,001	33,5	1,18	600,0	22,357	-0,002	-0,0013	-0,99	1,62	0,23	-0,70	5,33	5,23
2910	2,910	0,71	10,50	0	0,06722	0,000	33,5	1,14	600,0	22,360	-0,002	-0,0014	-1,20	1,42	0,20	-0,70	5,25	5,25
2911	2,911	1,14	10,39	0	0,11006	0,000	33,5	1,08	600,0	22,360	-0,002	-0,0015	-1,43	1,18	0,21	-0,71	5,22	5,17
2912	2,912	1,45	10,41	-1	0,13908	0,000	33,5	1,03	600,0	22,354	-0,002	-0,0014	-1,60	1,01	0,17	-0,71	5,22	5,19
2913	2,913	1,63	10,41	-1	0,15624	0,000	33,5	0,97	600,0	22,366	-0,002	-0,0013	-1,72	0,89	0,17	-0,71	5,22	5,19
2914	2,914	1,74	10,35	0	0,16825	0,000	33,5	0,91	600,0	22,366	-0,002	-0,0013	-1,81	0,80	0,15	-0,71	5,16	5,19
2915	2,915	1,74	10,37	-1	0,16793	0,000	33,5	0,85	600,0	22,366	-0,002	-0,0014	-1,82	0,76	0,18	-0,73	5,18	5,19
2916	2,916	1,66	10,35	-1	0,16030	0,001	33,5	0,80	600,0	22,351	-0,002	-0,0014	-1,81	0,77	0,18	-0,73	5,16	5,19
2917	2,917	1,54	10,29	0	0,14947	-0,001	33,5	0,74	600,0	22,339	-0,002	-0,0014	-1,78	0,82	0,18	-0,73	5,10	5,19
2918	2,918	1,41	10,27	-1	0,13705	0,000	33,5	0,69	600,0	22,351	-0,001	-0,0013	-1,72	0,85	0,18	-0,74	5,10	5,17
2919	2,919	1,35	10,33	0	0,13112	0,001	33,5	0,63	600,0	22,357	-0,002	-0,0014	-1,72	0,86	0,15	-0,73	5,10	5,23
2920	2,920	1,36	10,29	0	0,13249	0,001	33,5	0,58	600,0	22,357	-0,002	-0,0012	-1,73	0,83	0,17	-0,71	5,06	5,23
2921	2,921	1,37	10,35	0	0,13259	0,001	33,5	0,53	600,0	22,366	-0,002	-0,0012	-1,73	0,79	0,14	-0,71	5,08	5,27
2922	2,922	1,41	10,37	0	0,13582	0,000	33,5	0,48	600,0	22,366	-0,002	-0,0012	-1,78	0,76	0,15	-0,70	5,10	5,27
2923	2,923	1,44	10,29	0	0,14017	0,000	33,5	0,44	600,0	22,363	-0,002	-0,0014	-1,81	0,72	0,17	-0,70	5,02	5,27
2924	2,924	1,41	10,33	0	0,13612	0,000	33,5	0,40	600,0	22,363	-0,002	-0,0014	-1,81	0,72	0,17	-0,74	5,02	5,31
2925	2,925	1,36	10,33	0	0,13144	0,001	33,5	0,36	600,0	22,363	-0,002	-0,0012	-1,81	0,73	0,12	-0,78	5,02	5,31
2926	2,926	1,38	10,35	0	0,13346	0,002	33,5	0,33	600,0	22,360	-0,002	-0,0011	-1,84	0,70	0,11	-0,76	5,00	5,35
2927	2,927	1,39	10,35	0	0,13426	0,001	33,5	0,29	600,0	22,369	-0,002	-0,0011	-1,88	0,70	0,11	-0,76	4,99	5,37
2928	2,928	1,43	10,31	0	0,13824	0,001	33,5	0,26	600,0	22,379	-0,002	-0,0011	-1,92	0,67	0,11	-0,76	4,95	5,37
2929	2,929	1,46	10,37	0	0,14079	0,000	33,5	0,23	600,0	22,375	-0,002	-0,0013	-1,94	0,61	0,11	-0,79	4,95	5,42
2930	2,930	1,42	10,31	0	0,13805	0,001	33,5	0,21	600,0	22,357	-0,002	-0,0013	-1,94	0,61	0,09	-0,81	4,93	5,39
2931	2,931	1,40	10,31	0	0,13605	0,000	33,5	0,18	600,0	22,351	-0,002	-0,0014	-1,94	0,60	0,09	-0,84	4,91	5,41
2932	2,932	1,37	10,33	0	0,13257	0,000	33,5	0,16	600,0	22,351	-0,002	-0,0013	-1,92	0,58	0,06	-0,78	4,91	5,42
2933	2,933	1,30	10,41	0	0,12450	0,000	33,5	0,15	600,0	22,348	-0,002	-0,0013	-1,88	0,58	0,05	-0,79	4,93	5,48
2934	2,934	1,30	10,39	0	0,12470	-0,001	33,5	0,13	600,0	22,345	-0,002	-0,0014	-1,86	0,54	0,05	-0,76	4,89	5,50
2935	2,935	1,30	10,43	0	0,12418	-0,001	33,5	0,12	600,0	22,354	-0,002	-0,0013	-1,88	0,52	0,06	-0,76	4,91	5,52
2936	2,936	1,27	10,43	0	0,12144	0,000	33,5	0,11	600,0	22,345	-0,002	-0,0015	-1,89	0,54	0,09	-0,71	4,89	5,54
2937	2,937	1,21	10,47	0	0,11571	-0,001	33,5	0,10	600,0	22,354	-0,002	-0,0013	-1,91	0,58	0,08	-0,74	4,89	5,58
2938	2,938	1,17	10,47	0	0,11200	0,000	33,5	0,10	600,0	22,360	-0,002	-0,0014	-1,91	0,60	0,06	-0,73	4,89	5,58
2939	2,939	1,11	10,57	0	0,10476	0,000	33,5	0,09	600,0	22,360	-0,002	-0,0014	-1,89	0,63	0,06	-0,73	4,91	5,66
2940	2,940	1,10	10,62	0	0,10354	0,001	33,5	0,09	600,0	22,363	-0,002	-0,0011	-1,89	0,61	0,08	-0,70	4,91	5,72
2941	2,941	1,07	10,64	0	0,10008	0,000	33,5	0,09	600,0	22,369	-0,002	-0,0012	-1,89	0,63	0,08	-0,70	4,93	5,72
2942	2,942	1,02	10,70	0	0,09509	0,001	33,5	0,09	600,0	22,372	-0,002	-0,0013	-1,86	0,63	0,09	-0,71	4,93	5,77
2943	2,943	1,04	10,70	0	0,09728	0,001	33,5	0,10	600,0	22,372	-0,002	-0,0013	-1,86	0,58	0,11	-0,74	4,93	5,77
2944	2,944	1,02	10,76	0	0,09489	0,000	33,5	0,10	600,0	22,375	-0,002	-0,0013	-1,86	0,58	0,08	-0,73	4,95	5,81
2945	2,945	1,07	10,80	0	0,09917	-0,001	33,5	0,11	600,0	22,366	-0,001	-0,0013	-1,86	0,51	0,06	-0,71	4,95	5,85
2946	2,946	1,03	10,82	0	0,09560	0,001	33,5	0,12	600,0	22,385	-0,001	-0,0013	-1,88	0,54	0,05	-0,73	4,95	5,87
2947	2,947	1,00	10,87	0	0,09185	0,000	33,5	0,13	600,0	22,391	-0,001	-0,0012	-1,85	0,52	0,08	-0,73	4,97	5,91
2948	2,948	0,96	10,95	0	0,08807	0,001	33,5	0,15	600,0	22,375	-0,002	-0,0013	-1,85	0,54	0,03	-0,74	4,99	5,97
2949	2,949	1,01	10,89	0	0,09312	0,001	33,5	0,16	600,0	22,369	-0,002	-0,0014	-1,91	0,52	0,06	-0,74	4,95	5,95
2950	2,950	1,02	10,88	0	0,09380	0,001	33,5	0,18	600,0	22,360	-0,002	-0,0014	-1,91	0,50	0,05	-0,78	4,93	5,95
2951	2,951	0,93	10,95	-1	0,08451	0,000	33,5	0,21	600,0	22,354	-0,002	-0,0013	-1,88	0,54	0,02	-0,78	4,97	5,99
2952	2,952	0,91	10,99	0	0,08247	0,000	33,5	0,23	600,0	22,366	-0,002	-0,0014	-1,86	0,52	0,05	-0,78	4,97	6,03
2953	2,953	0,89	11,03	0	0,08049	-0,001	33,5	0,26	600,0	22,360	-0,002	-0,0013	-1,85	0,51	0,05	-0,79	4,97	6,06
2954	2,954	0,77	11,09	0	0,06934	0,000	33,5	0,29	600,0	22,369	-0,002	-0,0014	-1,79	0,55	0,06	-0,78	4,99	6,10
2955	2,955	0,75	11,11	-1	0,06784	0,001	33,5	0,32	600,0	22,366	-0,002	-0,0014	-1,81	0,57	0,09	-0,81	5,00	6,10
2956	2,956	0,67	11,05	0	0,06036	-0,001	33,5	0,36	600,0	22,363	-0,002	-0,0014	-1,76	0,60	0,09	-0,81	4,95	6,10
2957	2,957	0,38	11,15	-1	0,03384	0,000	33,5	0,40	600,0	22,369	-0,002	-0,0014	-1,62	0,73	0,08	-0,81	5,00	6,14
2958	2,958	0,02	11,22	0	0,00139	0,000	33,5	0,44	600,0	22,366	-0,002	-0,0013	-1,44	0,91	0,12	-0,76	5,04	6,18
2959	2,959	0,47	11,30	0	0,04196	0,001	33,5	0,49	600,0	22,369	-0,002	-0,0013	-1,21	1,15	0,18	-0,76	5,08	6,22
2960	2,960	0,97	11,30	0	0,08541	0,000	33,5	0,53	600,0	22,363	-0,002	-0,0013	-0,98	1,43	0,20	-0,76	5,06	6,24
2961	2,961	1,43	11,36	0	0,12598	0,001	33,5	0,58	600,0	22,360	-0,002	-0,0012	-0,73	1,70	0,17	-0,78	5,12	6,24
2962	2,962	1,80	11,43	0	0,15781	0,001	33,5	0,63	600,0	22,360	-0,002	-0,0012	-0,51	1,92	0,14	-0,81	5,16	6,28
2963	2,963	2,04	11,42	0	0,17837	0,001	33,5	0,68	600,0	22,360	-0,002	-0,0013	-0,37	2,08	0,15	-0,81	5,18	6,24
2964	2,964	2,08	11,43	0	0,18171	0,000	33,5	0,73	600,0	22,357	-0,002	-0,0012	-0,31	2,14	0,17	-0,82	5,16	6,28
2965	2,965	2,06	11,45	0	0,18021	0,000	33,5	0,79	600,0	22,357	-0,002	-0,0013	-0,28	2,17	0,15	-0,84	5,22	6,24
2966	2,966	1,97	11,53	0	0,17083	0,002	33,5	0,84	600,0	22,369	-0,001	-0,0013	-0,31	2,17	0,17	-0,81	5,25	6,28
2967	2,967	1,84	11,51	0	0,15968	0,000	33,5	0,90	600,0	22,372	-0,001	-0,0012	-0,35	2,14	0,15	-0,82	5,25	6,26
2968	2,968	1,68	11,53	0	0,14597	0,000	33,5	0,96	600,0	22,375	-0,001	-0,0012	-0,41	2,09	0,17	-0,78	5,29	6,24
2969	2,969	1,62	11,51	0	0,14082	-0,001	33,5	1,02	600,0	22,363	-0,002	-0,0014	-0,42	2,09	0,15	-0,82	5,29	6,22
2970	2,970	1,56	11,47	0	0,13629	0,000	33,5	1,06	600,0	22,363	-0,002	-0,0014	-0,42	2,08	0,15	-0,82	5,27	6,20
2971	2,971	1,55	11,49	0	0,13525	0,001	33,5	1,12	600,0	22,351	-0,002	-0,0014	-0,39	2,08	0,18	-0,81	5,31	6,18
2972	2,972	1,53	11,51	0	0,13311	0,000	33,5	1,17	600,0	22,366	-0,002	-0,0013	-0,38	2,08	0,18	-0,81	5,35	6,16
2973	2,973	1,46	11,47	-1	0,12686	-0,001	33,5	1,22	600,0	22,366	-0,002	-0,0014	-0,39	2,05	0,18	-0,84	5,35	6,12
2974	2,974	1,48	11,47	0	0,12902	0,000	33,5	1,27	600,0	22,375	-0,002	-0,0014	-0,37	2,08	0,21	-0,81	5,37	6,10
2975	2,975	1,45	11,51	-1	0,12581	0,001	33,5	1,32	600,0	22,372	-0,002	-0,0013	-0,37	2,08	0,21	-0,79	5,39	6,12
2976	2,976	1,46	11,43	0	0,12765	0,000	33,5	1,36	600,0	22,369	-0,002	-0,0014	-0,37	2,12	0,26	-0,79	5,39	6,04
2977	2,977	1,43	11,45	0	0,12473	0,000	33,5	1,40	600,0	22,363	-0,002	-0,0014	-0,38	2,14	0,26	-0,81	5,43	6,03
2978	2,978	1,45	11,45	0	0,12701	0,001	33,5	1,44	600,0	22,366	-0,002	-0,0014	-0,38	2,20	0,27	-0,79	5,45	6,01
2979	2,979	1,45	11,49	0	0,12630	0,000	33,5	1,48	600,0	22,363	-0,002	-0,0013	-0,37	2,21	0,23	-0,78	5,45	6,04
2980	2,980	1,39	11,51	0	0,12099	0,001	33,5	1,51	600,0	22,354	-0,002	-0,0013	-0,37	2,18	0,24	-0,73	5,48	6,03
2981	2,981	1,35	11,47	0	0,11776	0,001	33,5	1,54	600,0	22,357	-0,002	-0,0013	-0,41	2,21	0,26	-0,78	5,48	5,99
2982	2,982	1,30	11,49	0	0,11285	0,001	33,5	1,57	600,0	22,363	-0,002	-0,0012	-0,41	2,18	0,30	-0,76	5,52	5,97
2983	2,983	1,33	11,45	0	0,11597	0,000	33,5	1,59	600,0	22,379	-0,002	-0,0013	-0,38	2,21	0,29	-0,78	5,50	5,95
2984	2,984	1,30	11,43	0	0,11390	0,000	33,5	1,61	600,0	22,369	-0,002	-0,0013	-0,38	2,21	0,29	-0,76	5,50	5,93
2985	2,985	1,23	11,43	0	0,10803	0,001	33,5	1,63	600,0	22,366	-0,001	-0,0013	-0,39	2,18	0,27	-0,78	5,54	5,89
2986	2,986	1,18	11,39	0	0,10399	0,002	33,5	1,64	600,0	22,363	-0,001	-0,0011	-0,42	2,18	0,29	-0,76	5,52	5,87
2987	2,987	1,18	11,35	0	0,10377	0,001	33,5	1,65	600,0	22,375	-0,001	-0,0012	-0,39	2,17	0,30	-0,78	5,52	5,83
2988	2,988	1,13	11,31	0	0,09987	0,001	33,5	1,66	600,0	22,375	-0,002	-0,0012	-0,44	2,18	0,30	-0,76	5,52	5,79
2989	2,989	1,05	11,22	0	0,09398	0,001	33,5	1,67	600,0	22,363	-0,002	-0,0013	-0,44	2,12	0,29	-0,78	5,50	5,72
2990	2,990	1,01	11,14	-1	0,09062	0,000	33,5	1,67	600,0	22,366	-0,002	-0,0014	-0,47	2,12	0,26	-0,81	5,45	5,70
2991	2,991	1,04	11,12	0	0,09323	0,001	33,5	1,68	600,0	22,360	-0,002	-0,0012	-0,47	2,17	0,29	-0,79	5,45	5,68
2992	2,992	1,05	11,16	0	0,09389	0,000	33,5	1,67	600,0	22,363	-0,002	-0,0014	-0,44	2,17	0,29	-0,79	5,50	5,66
