Messmodul	OFT
Versuchsart	Standardversuch	mit Standard-Messplattform
Start des Versuchs	30.01.2025 16:13:54
Ende des Versuchs	30.01.2025 16:14:39
Versuchsdauer	45	Sekunden	00:00:45
Bemerkung	
Sachbearbeiter	vel
Versuchsbezeichnung	PI High-Load Modul
Umgebungsbedingungen	
Solltemperatur	0,0	°C
Temperierwartezeit	0	Sekunden	00:00:00
Abtastrate	1000	Hz
Mittelungen	1	Werte
Oberprobe Bezeichnung	Al2O3_K-1
Oberprobe Beschichtung	
Oberprobe Lieferant	
Oberprobe Geometrie	Kugel D = 3 mm
Oberprobe Bemerkung	
Unterprobe Bezeichnung	KS_35-mm_1
Unterprobe Beschichtung	
Unterprobe Lieferant	
Unterprobe Geometrie	
Unterprobe Bemerkung	Keramikstreifen 35 mm
Schmierstoff verwendet	Ja
Schmierstoff Bezeichnung	Fett PhysikInstrumente
Schmierstoff Menge	
Schmierstoff Lieferant	
Schmierstoff Bemerkung	
Hub Exzenter	1,0	mm
Startdrehzahl	60	U/min
Startbelastung	10	N
Probenwinkel	0,00	°
Probenradius	90,00	mm

Versuch mit Stufen	Nein

Anzahl Datensätze	45030

Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
6215	6,215	0,99	8,41	0	0,11761	0,001	33,7	1,34	60,0	22,427	-0,002	-0,0014	-1,98	1,19	0,18	-0,82	3,93	4,47
6216	6,216	1,00	8,39	0	0,11927	0,000	33,8	1,33	60,0	22,437	-0,002	-0,0013	-1,99	1,18	0,20	-0,84	3,89	4,49
6217	6,217	1,00	8,37	0	0,11929	0,000	33,7	1,33	60,0	22,430	-0,002	-0,0014	-2,01	1,18	0,18	-0,81	3,87	4,49
6218	6,218	0,98	8,39	0	0,11720	-0,001	33,7	1,32	60,0	22,433	-0,002	-0,0014	-2,01	1,18	0,21	-0,82	3,87	4,51
6219	6,219	1,00	8,35	0	0,11940	0,000	33,8	1,32	60,0	22,421	-0,002	-0,0013	-2,04	1,18	0,18	-0,82	3,85	4,49
6220	6,220	1,00	8,33	0	0,11966	0,001	33,8	1,31	60,0	22,424	-0,002	-0,0014	-2,05	1,18	0,20	-0,78	3,82	4,51
6221	6,221	1,01	8,39	0	0,12059	0,001	33,8	1,31	60,0	22,421	-0,002	-0,0013	-2,04	1,13	0,21	-0,78	3,87	4,51
6222	6,222	0,98	8,45	0	0,11644	0,001	33,8	1,31	60,0	22,427	-0,001	-0,0013	-2,04	1,15	0,24	-0,79	3,87	4,57
6223	6,223	0,97	8,45	0	0,11501	0,002	33,8	1,30	60,0	22,418	-0,001	-0,0012	-2,05	1,16	0,23	-0,78	3,87	4,57
6224	6,224	0,99	8,45	0	0,11705	0,001	33,8	1,30	60,0	22,427	-0,001	-0,0014	-2,05	1,13	0,24	-0,76	3,85	4,59
6225	6,225	1,01	8,46	0	0,11877	0,001	33,8	1,29	60,0	22,433	-0,002	-0,0013	-2,07	1,12	0,23	-0,74	3,87	4,59
6226	6,226	1,01	8,41	0	0,11987	0,000	33,8	1,29	60,0	22,433	-0,002	-0,0013	-2,08	1,12	0,21	-0,76	3,82	4,59
6227	6,227	1,01	8,47	0	0,11941	0,001	33,8	1,29	60,0	22,427	-0,001	-0,0012	-2,07	1,09	0,21	-0,74	3,85	4,61
6228	6,228	0,99	8,48	0	0,11614	0,001	33,8	1,28	60,0	22,437	-0,002	-0,0012	-2,08	1,12	0,23	-0,74	3,84	4,65
6229	6,229	0,95	8,48	0	0,11156	0,002	33,8	1,28	60,0	22,437	-0,001	-0,0011	-2,08	1,15	0,24	-0,74	3,84	4,65
6230	6,230	0,92	8,47	0	0,10907	0,001	33,8	1,27	60,0	22,449	-0,001	-0,0012	-2,08	1,16	0,24	-0,78	3,82	4,65
6231	6,231	0,96	8,41	0	0,11411	0,001	33,7	1,27	60,0	22,437	-0,001	-0,0013	-2,09	1,13	0,24	-0,79	3,80	4,61
6232	6,232	0,95	8,39	0	0,11353	0,001	33,8	1,26	60,0	22,440	-0,002	-0,0014	-2,09	1,13	0,21	-0,81	3,78	4,61
6233	6,233	1,02	8,37	-1	0,12132	0,000	33,8	1,26	60,0	22,440	-0,002	-0,0014	-2,11	1,07	0,20	-0,82	3,76	4,61
6234	6,234	0,99	8,45	0	0,11739	0,001	33,8	1,25	60,0	22,433	-0,001	-0,0014	-2,11	1,09	0,20	-0,84	3,78	4,67
6235	6,235	1,03	8,43	0	0,12165	0,000	33,7	1,25	60,0	22,440	-0,002	-0,0012	-2,15	1,09	0,18	-0,82	3,76	4,67
6236	6,236	0,99	8,43	0	0,11713	0,000	33,8	1,24	60,0	22,446	-0,002	-0,0014	-2,12	1,09	0,18	-0,86	3,76	4,67
6237	6,237	1,05	8,33	0	0,12597	0,000	33,7	1,24	60,0	22,443	-0,002	-0,0015	-2,15	1,04	0,14	-0,87	3,70	4,63
6238	6,238	1,00	8,37	-1	0,11900	0,000	33,7	1,23	60,0	22,437	-0,002	-0,0015	-2,14	1,07	0,14	-0,87	3,70	4,67
6239	6,239	1,00	8,37	0	0,11974	0,000	33,7	1,23	60,0	22,440	-0,002	-0,0014	-2,12	1,04	0,14	-0,84	3,70	4,67
6240	6,240	0,98	8,39	0	0,11680	0,001	33,7	1,22	60,0	22,440	-0,002	-0,0014	-2,11	1,04	0,11	-0,86	3,70	4,69
6241	6,241	0,93	8,43	0	0,11023	0,000	33,8	1,22	60,0	22,440	-0,002	-0,0013	-2,09	1,07	0,12	-0,82	3,72	4,71
6242	6,242	0,85	8,49	0	0,10014	0,001	33,8	1,22	60,0	22,433	-0,002	-0,0013	-2,05	1,10	0,12	-0,82	3,74	4,75
6243	6,243	0,89	8,43	0	0,10534	0,001	33,8	1,21	60,0	22,443	-0,002	-0,0014	-2,08	1,09	0,12	-0,86	3,70	4,73
6244	6,244	0,90	8,45	0	0,10623	0,001	33,7	1,21	60,0	22,443	-0,002	-0,0013	-2,08	1,07	0,14	-0,84	3,70	4,75
6245	6,245	0,89	8,47	0	0,10544	0,001	33,8	1,20	60,0	22,443	-0,002	-0,0012	-2,09	1,09	0,12	-0,84	3,72	4,75
6246	6,246	0,92	8,43	0	0,10890	0,001	33,8	1,20	60,0	22,430	-0,001	-0,0013	-2,11	1,07	0,12	-0,87	3,70	4,73
6247	6,247	0,91	8,49	0	0,10772	0,001	33,8	1,19	60,0	22,443	-0,002	-0,0012	-2,11	1,07	0,15	-0,84	3,72	4,77
6248	6,248	0,87	8,49	0	0,10215	0,001	33,8	1,19	60,0	22,437	-0,002	-0,0013	-2,09	1,10	0,14	-0,86	3,70	4,78
6249	6,249	0,91	8,51	0	0,10672	0,001	33,8	1,18	60,0	22,437	-0,001	-0,0014	-2,11	1,07	0,12	-0,84	3,70	4,80
6250	6,250	0,92	8,47	0	0,10861	0,001	33,7	1,18	60,0	22,433	-0,002	-0,0012	-2,12	1,07	0,12	-0,87	3,70	4,77
6251	6,251	0,93	8,47	0	0,11005	0,001	33,7	1,17	60,0	22,427	-0,002	-0,0013	-2,11	1,04	0,11	-0,86	3,68	4,78
6252	6,252	0,90	8,47	0	0,10630	0,000	33,8	1,17	60,0	22,421	-0,002	-0,0014	-2,12	1,09	0,11	-0,89	3,70	4,77
6253	6,253	0,94	8,47	0	0,11113	0,000	33,8	1,16	60,0	22,433	-0,002	-0,0014	-2,11	1,03	0,11	-0,87	3,66	4,80
6254	6,254	0,97	8,45	0	0,11431	0,000	33,8	1,16	60,0	22,430	-0,002	-0,0014	-2,12	1,01	0,09	-0,86	3,66	4,78
6255	6,255	0,96	8,47	0	0,11355	0,000	33,7	1,15	60,0	22,433	-0,002	-0,0014	-2,12	1,01	0,09	-0,86	3,66	4,80
6256	6,256	0,96	8,47	0	0,11309	0,000	33,7	1,15	60,0	22,430	-0,002	-0,0015	-2,12	1,01	0,11	-0,87	3,68	4,78
6257	6,257	1,00	8,49	0	0,11731	0,000	33,7	1,14	60,0	22,437	-0,002	-0,0014	-2,14	0,99	0,11	-0,87	3,68	4,80
6258	6,258	0,99	8,49	0	0,11666	0,000	33,7	1,14	60,0	22,437	-0,002	-0,0014	-2,14	0,99	0,12	-0,89	3,66	4,82
6259	6,259	0,94	8,45	0	0,11144	0,000	33,8	1,13	60,0	22,427	-0,002	-0,0014	-2,09	0,99	0,11	-0,89	3,64	4,80
6260	6,260	0,95	8,51	0	0,11186	0,001	33,8	1,13	60,0	22,424	-0,002	-0,0014	-2,12	1,00	0,12	-0,90	3,68	4,82
6261	6,261	0,92	8,53	0	0,10770	0,000	33,8	1,12	60,0	22,427	-0,001	-0,0012	-2,11	1,01	0,14	-0,89	3,66	4,86
6262	6,262	0,89	8,53	0	0,10386	0,001	33,8	1,12	60,0	22,437	-0,001	-0,0012	-2,09	1,03	0,14	-0,89	3,68	4,84
6263	6,263	0,90	8,56	0	0,10471	0,001	33,8	1,11	60,0	22,427	-0,002	-0,0013	-2,11	1,03	0,14	-0,90	3,70	4,86
6264	6,264	0,86	8,53	0	0,10141	0,001	33,8	1,11	60,0	22,430	-0,002	-0,0014	-2,11	1,06	0,12	-0,87	3,68	4,84
6265	6,265	0,91	8,58	0	0,10553	0,001	33,8	1,10	60,0	22,440	-0,001	-0,0014	-2,12	1,03	0,14	-0,89	3,70	4,88
6266	6,266	0,92	8,58	0	0,10696	0,001	33,8	1,10	60,0	22,440	-0,002	-0,0014	-2,12	1,01	0,12	-0,90	3,70	4,88
6267	6,267	0,87	8,62	0	0,10115	0,001	33,8	1,09	60,0	22,433	-0,001	-0,0013	-2,11	1,04	0,12	-0,87	3,74	4,88
6268	6,268	0,90	8,58	0	0,10478	0,001	33,8	1,08	60,0	22,443	-0,001	-0,0014	-2,12	1,03	0,14	-0,87	3,70	4,88
6269	6,269	0,88	8,66	0	0,10197	0,002	33,8	1,08	60,0	22,430	-0,001	-0,0011	-2,11	1,03	0,15	-0,86	3,74	4,92
6270	6,270	0,90	8,70	0	0,10302	0,001	33,7	1,07	60,0	22,437	-0,001	-0,0012	-2,11	1,01	0,12	-0,86	3,74	4,96
6271	6,271	0,92	8,60	0	0,10732	0,001	33,8	1,07	60,0	22,440	-0,001	-0,0013	-2,14	1,01	0,11	-0,84	3,70	4,90
6272	6,272	0,95	8,60	0	0,11033	0,001	33,8	1,06	60,0	22,440	-0,002	-0,0013	-2,12	0,97	0,12	-0,86	3,70	4,90
6273	6,273	0,97	8,58	0	0,11342	0,000	33,8	1,05	60,0	22,437	-0,002	-0,0014	-2,14	0,96	0,11	-0,84	3,66	4,92
6274	6,274	0,97	8,64	0	0,11214	0,000	33,7	1,05	60,0	22,430	-0,002	-0,0014	-2,15	0,97	0,11	-0,84	3,74	4,90
6275	6,275	0,99	8,64	-1	0,11486	0,000	33,7	1,04	60,0	22,440	-0,002	-0,0014	-2,17	0,96	0,11	-0,86	3,72	4,92
6276	6,276	0,97	8,72	0	0,11159	0,001	33,8	1,04	60,0	22,433	-0,002	-0,0013	-2,15	0,96	0,09	-0,84	3,76	4,96
6277	6,277	1,02	8,68	0	0,11800	0,001	33,7	1,03	60,0	22,440	-0,001	-0,0014	-2,18	0,93	0,11	-0,87	3,74	4,94
6278	6,278	0,93	8,68	0	0,10716	0,000	33,8	1,03	60,0	22,430	-0,002	-0,0014	-2,14	0,97	0,12	-0,87	3,72	4,96
6279	6,279	0,92	8,66	-1	0,10675	0,000	33,8	1,02	60,0	22,421	-0,002	-0,0015	-2,12	0,96	0,11	-0,89	3,72	4,94
6280	6,280	0,88	8,70	0	0,10063	0,000	33,7	1,02	60,0	22,433	-0,002	-0,0014	-2,11	0,99	0,09	-0,90	3,74	4,96
6281	6,281	0,86	8,76	0	0,09779	0,000	33,7	1,01	60,0	22,437	-0,001	-0,0013	-2,08	0,97	0,14	-0,90	3,78	4,98
6282	6,282	0,79	8,81	0	0,09003	0,000	33,8	1,01	60,0	22,433	-0,002	-0,0013	-2,07	1,01	0,14	-0,90	3,80	5,02
6283	6,283	0,78	8,81	0	0,08793	0,001	33,8	1,00	60,0	22,427	-0,001	-0,0013	-2,08	1,04	0,15	-0,90	3,84	4,98
6284	6,284	0,80	8,81	0	0,09085	0,000	33,8	0,99	60,0	22,421	-0,001	-0,0014	-2,09	1,03	0,14	-0,92	3,80	5,02
6285	6,285	0,80	8,83	0	0,09032	0,001	33,8	0,99	60,0	22,437	-0,002	-0,0012	-2,08	1,01	0,17	-0,89	3,82	5,02
6286	6,286	0,84	8,83	0	0,09496	0,000	33,8	0,98	60,0	22,427	-0,002	-0,0013	-2,11	1,00	0,17	-0,87	3,82	5,02
6287	6,287	0,84	8,83	0	0,09465	0,001	33,8	0,98	60,0	22,433	-0,001	-0,0012	-2,15	1,04	0,14	-0,87	3,80	5,04
6288	6,288	0,82	8,87	0	0,09233	0,000	33,7	0,97	60,0	22,430	-0,002	-0,0011	-2,15	1,06	0,17	-0,86	3,82	5,06
6289	6,289	0,82	8,95	0	0,09132	0,001	33,8	0,97	60,0	22,427	-0,001	-0,0012	-2,14	1,04	0,14	-0,87	3,85	5,09
6290	6,290	0,84	8,89	0	0,09499	0,001	33,8	0,96	60,0	22,440	-0,001	-0,0012	-2,17	1,04	0,15	-0,87	3,82	5,08
6291	6,291	0,86	8,91	0	0,09624	0,001	33,8	0,96	60,0	22,440	-0,002	-0,0014	-2,18	1,04	0,14	-0,86	3,85	5,06
6292	6,292	0,84	8,87	0	0,09485	0,001	33,7	0,95	60,0	22,440	-0,001	-0,0014	-2,17	1,04	0,11	-0,90	3,82	5,06
6293	6,293	0,84	8,85	0	0,09491	0,000	33,8	0,94	60,0	22,440	-0,002	-0,0014	-2,17	1,04	0,11	-0,90	3,82	5,04
6294	6,294	0,84	8,89	0	0,09437	0,001	33,7	0,94	60,0	22,427	-0,002	-0,0013	-2,15	1,03	0,08	-0,89	3,84	5,06
6295	6,295	0,84	8,89	0	0,09426	0,000	33,7	0,93	60,0	22,424	-0,002	-0,0014	-2,14	1,01	0,09	-0,90	3,84	5,06
6296	6,296	0,82	8,91	0	0,09232	-0,001	33,8	0,93	60,0	22,427	-0,002	-0,0014	-2,12	1,01	0,11	-0,89	3,85	5,06
6297	6,297	0,88	8,91	0	0,09879	0,000	33,7	0,92	60,0	22,440	-0,002	-0,0014	-2,14	0,97	0,09	-0,92	3,84	5,08
6298	6,298	0,91	8,91	-1	0,10191	0,000	33,7	0,92	60,0	22,430	-0,002	-0,0014	-2,17	0,97	0,08	-0,89	3,85	5,06
6299	6,299	0,89	8,91	-1	0,10012	0,001	33,7	0,91	60,0	22,427	-0,002	-0,0014	-2,17	0,99	0,06	-0,87	3,84	5,08
6300	6,300	0,92	8,89	0	0,10338	-0,001	33,8	0,90	60,0	22,437	-0,002	-0,0014	-2,18	0,97	0,11	-0,89	3,82	5,08
6301	6,301	0,87	8,99	0	0,09718	0,000	33,8	0,90	60,0	22,440	-0,001	-0,0013	-2,17	1,00	0,08	-0,86	3,87	5,11
6302	6,302	0,93	9,06	0	0,10249	0,001	33,8	0,89	60,0	22,437	-0,001	-0,0014	-2,20	0,97	0,11	-0,86	3,93	5,13
6303	6,303	0,85	9,05	0	0,09436	0,001	33,8	0,89	60,0	22,437	-0,002	-0,0013	-2,15	1,00	0,12	-0,84	3,89	5,15
6304	6,304	0,85	9,07	0	0,09391	0,000	33,8	0,88	60,0	22,437	-0,001	-0,0012	-2,15	1,00	0,08	-0,86	3,91	5,15
6305	6,305	0,82	9,03	0	0,09085	0,001	33,8	0,87	60,0	22,449	-0,001	-0,0013	-2,12	1,00	0,08	-0,86	3,89	5,13
6306	6,306	0,83	9,08	0	0,09167	0,001	33,8	0,87	60,0	22,437	-0,001	-0,0013	-2,15	1,01	0,06	-0,86	3,93	5,15
6307	6,307	0,79	9,10	0	0,08647	0,000	33,8	0,86	60,0	22,433	-0,001	-0,0014	-2,14	1,04	0,05	-0,86	3,93	5,17
6308	6,308	0,80	9,06	0	0,08831	0,000	33,7	0,86	60,0	22,446	-0,001	-0,0012	-2,11	1,00	0,05	-0,86	3,93	5,13
6309	6,309	0,80	9,16	0	0,08725	0,001	33,8	0,85	60,0	22,455	-0,002	-0,0011	-2,09	0,99	0,06	-0,82	3,97	5,19
6310	6,310	0,80	9,10	0	0,08768	0,001	33,7	0,84	60,0	22,449	-0,002	-0,0012	-2,08	0,97	0,08	-0,82	3,95	5,15
6311	6,311	0,83	9,08	0	0,09098	0,001	33,7	0,84	60,0	22,443	-0,001	-0,0014	-2,08	0,94	0,06	-0,81	3,95	5,13
6312	6,312	0,84	9,05	0	0,09286	0,000	33,8	0,83	60,0	22,458	-0,001	-0,0013	-2,09	0,94	0,08	-0,81	3,91	5,13
6313	6,313	0,77	9,08	-1	0,08433	0,001	33,7	0,83	60,0	22,449	-0,002	-0,0014	-2,07	0,99	0,06	-0,82	3,93	5,15
6314	6,314	0,77	9,10	0	0,08406	0,000	33,7	0,82	60,0	22,446	-0,002	-0,0014	-2,07	0,99	0,06	-0,82	3,93	5,17
6315	6,315	0,81	9,10	0	0,08878	0,000	33,8	0,82	60,0	22,440	-0,002	-0,0014	-2,11	0,99	0,06	-0,81	3,93	5,17
6316	6,316	0,78	9,12	-1	0,08531	0,000	33,8	0,81	60,0	22,427	-0,002	-0,0013	-2,11	1,01	0,09	-0,82	3,97	5,15
6317	6,317	0,84	9,08	0	0,09203	0,001	33,7	0,80	60,0	22,433	-0,002	-0,0014	-2,15	1,00	0,05	-0,82	3,93	5,15
6318	6,318	0,84	9,12	0	0,09158	0,000	33,7	0,80	60,0	22,443	-0,002	-0,0013	-2,15	1,00	0,03	-0,86	3,95	5,17
6319	6,319	0,88	9,12	0	0,09618	-0,001	33,7	0,79	60,0	22,446	-0,002	-0,0016	-2,18	0,99	0,05	-0,86	3,95	5,17
6320	6,320	0,85	9,14	0	0,09260	0,000	33,7	0,79	60,0	22,446	-0,002	-0,0014	-2,17	1,00	0,05	-0,84	3,97	5,17
6321	6,321	0,83	9,18	0	0,09046	0,000	33,7	0,78	60,0	22,452	-0,001	-0,0013	-2,15	1,00	0,06	-0,81	3,97	5,21
6322	6,322	0,79	9,24	0	0,08501	0,001	33,8	0,78	60,0	22,446	-0,001	-0,0013	-2,12	1,01	0,08	-0,78	4,01	5,23
6323	6,323	0,77	9,24	0	0,08332	0,000	33,8	0,77	60,0	22,443	-0,001	-0,0012	-2,09	1,00	0,08	-0,79	4,01	5,23
6324	6,324	0,74	9,22	0	0,08020	0,000	33,8	0,77	60,0	22,455	-0,001	-0,0013	-2,08	1,01	0,09	-0,79	3,99	5,23
6325	6,325	0,78	9,22	0	0,08486	0,001	33,8	0,76	60,0	22,452	-0,001	-0,0013	-2,09	0,99	0,06	-0,81	4,01	5,21
6326	6,326	0,75	9,22	0	0,08159	0,001	33,8	0,75	60,0	22,452	-0,001	-0,0014	-2,08	1,00	0,08	-0,82	3,99	5,23
6327	6,327	0,80	9,20	0	0,08645	0,001	33,7	0,75	60,0	22,449	-0,001	-0,0013	-2,09	0,97	0,08	-0,81	3,99	5,21
6328	6,328	0,81	9,22	0	0,08779	0,001	33,8	0,74	60,0	22,452	-0,001	-0,0011	-2,08	0,94	0,11	-0,81	4,01	5,21
6329	6,329	0,76	9,28	0	0,08242	0,000	33,8	0,74	60,0	22,443	-0,001	-0,0012	-2,09	1,00	0,09	-0,81	4,03	5,25
6330	6,330	0,82	9,32	0	0,08828	0,001	33,8	0,73	60,0	22,443	-0,002	-0,0012	-2,14	0,99	0,09	-0,84	4,05	5,27
6331	6,331	0,86	9,26	0	0,09330	0,001	33,7	0,73	60,0	22,443	-0,002	-0,0013	-2,15	0,96	0,06	-0,86	4,01	5,25
6332	6,332	0,86	9,24	0	0,09323	0,001	33,8	0,72	60,0	22,446	-0,002	-0,0014	-2,15	0,96	0,08	-0,86	4,01	5,23
6333	6,333	0,86	9,24	0	0,09297	0,000	33,8	0,71	60,0	22,452	-0,002	-0,0014	-2,15	0,96	0,05	-0,86	4,01	5,23
6334	6,334	0,86	9,22	0	0,09292	0,000	33,7	0,71	60,0	22,449	-0,002	-0,0014	-2,15	0,96	0,05	-0,87	4,01	5,21
6335	6,335	0,85	9,26	0	0,09229	0,000	33,7	0,70	60,0	22,433	-0,002	-0,0014	-2,15	0,96	0,06	-0,82	4,03	5,23
6336	6,336	0,91	9,28	0	0,09785	0,000	33,7	0,70	60,0	22,443	-0,002	-0,0014	-2,17	0,91	0,06	-0,81	4,03	5,25
6337	6,337	0,87	9,28	0	0,09422	0,000	33,8	0,69	60,0	22,437	-0,002	-0,0014	-2,14	0,91	0,08	-0,79	4,03	5,25
6338	6,338	0,84	9,26	0	0,09083	0,000	33,8	0,69	60,0	22,440	-0,002	-0,0014	-2,11	0,91	0,05	-0,79	4,03	5,23
6339	6,339	0,78	9,24	0	0,08429	0,001	33,7	0,68	60,0	22,440	-0,002	-0,0013	-2,08	0,94	0,06	-0,76	4,01	5,23
6340	6,340	0,72	9,24	0	0,07760	0,000	33,7	0,68	60,0	22,433	-0,002	-0,0014	-2,05	0,97	0,03	-0,78	3,99	5,25
6341	6,341	0,70	9,30	0	0,07521	0,000	33,8	0,67	60,0	22,427	-0,002	-0,0014	-2,07	1,00	0,11	-0,78	4,05	5,25
6342	6,342	0,67	9,30	0	0,07176	0,001	33,8	0,67	60,0	22,440	-0,001	-0,0013	-2,07	1,03	0,09	-0,76	4,03	5,27
6343	6,343	0,66	9,33	0	0,07119	0,001	33,8	0,66	60,0	22,437	-0,001	-0,0012	-2,08	1,04	0,09	-0,78	4,05	5,29
6344	6,344	0,72	9,32	0	0,07739	0,001	33,8	0,66	60,0	22,437	-0,001	-0,0012	-2,09	1,00	0,08	-0,81	4,07	5,25
6345	6,345	0,73	9,32	0	0,07873	0,001	33,8	0,65	60,0	22,437	-0,001	-0,0013	-2,12	1,01	0,09	-0,82	4,03	5,29
6346	6,346	0,75	9,37	0	0,07960	0,001	33,8	0,65	60,0	22,443	-0,002	-0,0014	-2,14	1,01	0,08	-0,82	4,07	5,31
6347	6,347	0,79	9,39	0	0,08392	0,001	33,8	0,64	60,0	22,452	-0,001	-0,0013	-2,18	1,01	0,09	-0,82	4,08	5,31
6348	6,348	0,76	9,35	0	0,08099	0,001	33,8	0,64	60,0	22,446	-0,001	-0,0012	-2,17	1,03	0,11	-0,82	4,07	5,29
6349	6,349	0,77	9,39	0	0,08207	0,001	33,8	0,63	60,0	22,446	-0,001	-0,0012	-2,18	1,03	0,12	-0,82	4,08	5,31
6350	6,350	0,80	9,37	0	0,08523	0,001	33,8	0,63	60,0	22,437	-0,001	-0,0013	-2,20	1,01	0,12	-0,79	4,07	5,31
6351	6,351	0,83	9,33	0	0,08858	0,001	33,7	0,62	60,0	22,443	-0,002	-0,0014	-2,20	0,99	0,14	-0,84	4,05	5,29
6352	6,352	0,84	9,32	0	0,09012	0,000	33,8	0,61	60,0	22,446	-0,002	-0,0014	-2,18	0,96	0,11	-0,86	4,05	5,27
6353	6,353	0,81	9,30	0	0,08697	0,000	33,8	0,61	60,0	22,440	-0,002	-0,0013	-2,15	0,96	0,08	-0,86	4,03	5,27
6354	6,354	0,79	9,30	0	0,08522	0,000	33,7	0,60	60,0	22,440	-0,002	-0,0014	-2,14	0,96	0,12	-0,89	4,01	5,29
6355	6,355	0,83	9,30	0	0,08971	0,000	33,7	0,60	60,0	22,437	-0,001	-0,0014	-2,17	0,94	0,09	-0,86	4,03	5,27
6356	6,356	0,76	9,32	0	0,08149	0,000	33,8	0,59	60,0	22,433	-0,001	-0,0013	-2,12	0,97	0,12	-0,82	4,05	5,27
6357	6,357	0,77	9,32	-1	0,08286	0,001	33,8	0,59	60,0	22,437	-0,002	-0,0014	-2,15	0,99	0,11	-0,84	4,05	5,27
6358	6,358	0,74	9,35	0	0,07926	0,000	33,8	0,58	60,0	22,446	-0,002	-0,0014	-2,11	0,97	0,06	-0,84	4,05	5,31
6359	6,359	0,73	9,28	0	0,07819	0,000	33,8	0,58	60,0	22,452	-0,002	-0,0014	-2,12	1,00	0,09	-0,84	4,03	5,25
6360	6,360	0,74	9,32	0	0,07930	-0,001	33,8	0,57	60,0	22,443	-0,002	-0,0014	-2,14	1,00	0,05	-0,82	4,07	5,25
6361	6,361	0,71	9,30	0	0,07620	0,000	33,7	0,57	60,0	22,452	-0,001	-0,0012	-2,12	1,01	0,08	-0,86	4,03	5,27
6362	6,362	0,72	9,35	0	0,07717	0,001	33,8	0,56	60,0	22,449	-0,002	-0,0013	-2,15	1,03	0,05	-0,86	4,07	5,29
6363	6,363	0,69	9,35	0	0,07395	0,001	33,8	0,56	60,0	22,467	-0,002	-0,0013	-2,14	1,04	0,06	-0,82	4,07	5,29
6364	6,364	0,71	9,35	0	0,07542	0,001	33,8	0,55	60,0	22,449	-0,001	-0,0013	-2,15	1,04	0,05	-0,82	4,05	5,31
6365	6,365	0,73	9,37	0	0,07833	0,001	33,8	0,55	60,0	22,443	-0,001	-0,0011	-2,14	1,00	0,05	-0,81	4,07	5,31
6366	6,366	0,70	9,35	0	0,07528	0,001	33,8	0,54	60,0	22,455	-0,001	-0,0014	-2,15	1,04	0,03	-0,84	4,07	5,29
6367	6,367	0,70	9,32	0	0,07555	0,000	33,8	0,54	60,0	22,452	-0,002	-0,0014	-2,12	1,01	0,02	-0,84	4,05	5,27
6368	6,368	0,66	9,35	0	0,07050	0,001	33,7	0,53	60,0	22,452	-0,001	-0,0012	-2,09	1,03	0,05	-0,87	4,05	5,31
6369	6,369	0,69	9,41	0	0,07313	0,001	33,8	0,53	60,0	22,461	-0,001	-0,0012	-2,09	1,00	0,03	-0,89	4,08	5,33
6370	6,370	0,70	9,39	0	0,07479	0,001	33,8	0,52	60,0	22,443	-0,001	-0,0013	-2,11	1,00	0,06	-0,86	4,08	5,31
6371	6,371	0,75	9,33	0	0,07990	0,000	33,7	0,52	60,0	22,452	-0,001	-0,0013	-2,14	0,99	0,02	-0,87	4,05	5,29
6372	6,372	0,76	9,26	0	0,08210	0,000	33,7	0,52	60,0	22,446	-0,002	-0,0014	-2,15	0,99	0,05	-0,87	4,01	5,25
6373	6,373	0,76	9,28	0	0,08190	-0,001	33,7	0,51	60,0	22,437	-0,002	-0,0014	-2,14	0,97	0,05	-0,87	4,03	5,25
6374	6,374	0,80	9,32	0	0,08597	0,000	33,7	0,51	60,0	22,440	-0,002	-0,0014	-2,17	0,96	0,02	-0,87	4,05	5,27
6375	6,375	0,75	9,28	0	0,08136	0,000	33,8	0,50	60,0	22,443	-0,002	-0,0013	-2,12	0,96	0,06	-0,89	4,05	5,23
6376	6,376	0,77	9,30	0	0,08254	0,001	33,8	0,49	60,0	22,446	-0,002	-0,0013	-2,11	0,93	0,06	-0,86	4,03	5,27
6377	6,377	0,79	9,26	0	0,08577	0,000	33,8	0,49	60,0	22,440	-0,002	-0,0013	-2,12	0,91	0,08	-0,87	4,01	5,25
6378	6,378	0,81	9,32	0	0,08646	0,000	33,7	0,48	60,0	22,433	-0,002	-0,0014	-2,15	0,93	0,03	-0,89	4,05	5,27
6379	6,379	0,84	9,32	-1	0,09061	0,000	33,8	0,48	60,0	22,427	-0,002	-0,0014	-2,17	0,90	0,05	-0,89	4,05	5,27
6380	6,380	0,82	9,30	0	0,08872	0,000	33,7	0,48	60,0	22,433	-0,002	-0,0014	-2,17	0,91	0,03	-0,89	4,03	5,27
6381	6,381	0,75	9,26	0	0,08074	0,000	33,7	0,47	60,0	22,433	-0,001	-0,0013	-2,14	0,96	0,05	-0,89	4,01	5,25
