Nummer	Zeit	Reibungskraft	Belastung	Reibungsmoment	Reibungszahl	Verschleiss	Temperatur	Position	Drehzahl	Externer Eingang 1	Externer Eingang 2	Externer Eingang 3	RK OFT Links	RK OFT Rechts	RK SOP Links	RK SOP Rechts	Belastung Links	Belastung Rechts
	s	N	N	Nmm		mm°C	mm	U/min	°C	mm	bar	N	N	N	N	N	N
102012	102,012	0,02	24,44	0	0,00091	0,001	-7,8	1,67	360,0	-6,711	-15,048	-0,0088	-1,75	3,04	-3,64	-4,25	12,33	12,11
102013	102,013	0,07	24,40	0	0,00271	0,001	-7,8	1,66	360,0	-6,708	-15,042	-0,0083	-1,78	3,03	-3,62	-4,22	12,33	12,07
102014	102,014	0,08	24,32	-1	0,00331	0,001	-7,8	1,66	360,0	-6,714	-15,048	-0,0088	-1,80	3,03	-3,61	-4,23	12,33	11,99
102015	102,015	0,12	24,30	0	0,00512	0,000	-7,8	1,65	360,0	-6,717	-15,048	-0,0088	-1,83	3,01	-3,58	-4,17	12,35	11,95
102016	102,016	0,15	24,18	0	0,00635	0,001	-7,8	1,65	360,0	-6,726	-15,051	-0,0088	-1,84	3,00	-3,58	-4,20	12,31	11,88
102017	102,017	0,04	24,15	-1	0,00152	0,000	-7,8	1,64	360,0	-6,717	-15,049	-0,0088	-1,77	3,04	-3,58	-4,17	12,31	11,84
102018	102,018	0,01	24,13	0	0,00031	0,001	-7,8	1,63	360,0	-6,708	-15,048	-0,0093	-1,77	3,07	-3,55	-4,18	12,33	11,80
102019	102,019	0,04	24,14	0	0,00150	0,000	-7,8	1,62	360,0	-6,702	-15,046	-0,0088	-1,74	3,08	-3,56	-4,18	12,35	11,80
102020	102,020	0,15	24,09	0	0,00635	0,001	-7,8	1,62	360,0	-6,702	-15,044	-0,0083	-1,67	3,13	-3,55	-4,15	12,35	11,74
102021	102,021	0,20	24,09	0	0,00817	0,001	-7,8	1,61	360,0	-6,702	-15,046	-0,0083	-1,62	3,13	-3,58	-4,15	12,38	11,70
102022	102,022	0,28	23,99	0	0,01185	0,001	-7,8	1,60	360,0	-6,708	-15,048	-0,0083	-1,58	3,17	-3,53	-4,14	12,36	11,63
102023	102,023	0,33	23,87	0	0,01374	0,001	-7,8	1,59	360,0	-6,689	-15,046	-0,0083	-1,53	3,17	-3,53	-4,15	12,33	11,55
102024	102,024	0,31	23,95	0	0,01309	0,001	-7,8	1,58	360,0	-6,693	-15,046	-0,0078	-1,55	3,17	-3,47	-4,15	12,38	11,57
102025	102,025	0,33	23,89	0	0,01374	0,001	-7,8	1,57	360,0	-6,689	-15,044	-0,0078	-1,56	3,20	-3,47	-4,15	12,40	11,49
102026	102,026	0,34	23,85	0	0,01437	0,001	-7,8	1,56	360,0	-6,705	-15,044	-0,0083	-1,55	3,20	-3,43	-4,14	12,38	11,47
102027	102,027	0,36	23,87	0	0,01498	0,001	-7,8	1,55	360,0	-6,699	-15,044	-0,0078	-1,56	3,23	-3,44	-4,12	12,42	11,45
102028	102,028	0,40	23,79	0	0,01686	0,001	-7,8	1,53	360,0	-6,711	-15,048	-0,0083	-1,52	3,23	-3,44	-4,17	12,44	11,35
102029	102,029	0,36	23,74	-1	0,01506	0,000	-7,8	1,51	360,0	-6,711	-15,049	-0,0088	-1,55	3,22	-3,50	-4,22	12,44	11,30
102030	102,030	0,39	23,70	0	0,01632	0,000	-7,8	1,49	360,0	-6,699	-15,046	-0,0083	-1,55	3,25	-3,50	-4,22	12,44	11,26
102031	102,031	0,36	23,68	0	0,01510	0,001	-7,8	1,47	360,0	-6,708	-15,049	-0,0088	-1,56	3,23	-3,49	-4,23	12,46	11,22
102032	102,032	0,17	23,66	0	0,00709	0,001	-7,8	1,45	360,0	-6,708	-15,046	-0,0088	-1,67	3,14	-3,52	-4,25	12,48	11,18
102033	102,033	0,12	23,66	0	0,00527	0,000	-7,8	1,42	360,0	-6,699	-15,048	-0,0088	-1,77	2,95	-3,59	-4,26	12,52	11,14
102034	102,034	0,71	23,68	0	0,02995	0,001	-7,8	1,39	360,0	-6,702	-15,048	-0,0088	-2,06	2,66	-3,68	-4,25	12,54	11,14
102035	102,035	1,38	23,64	0	0,05842	0,001	-7,8	1,36	360,0	-6,689	-15,051	-0,0088	-2,38	2,31	-3,73	-4,18	12,54	11,10
102036	102,036	2,01	23,56	0	0,08528	0,000	-7,8	1,33	360,0	-6,696	-15,049	-0,0083	-2,66	1,96	-3,68	-4,20	12,50	11,06
102037	102,037	2,48	23,60	0	0,10495	0,000	-7,8	1,30	360,0	-6,689	-15,051	-0,0093	-2,87	1,71	-3,62	-4,14	12,52	11,08
102038	102,038	2,61	23,64	0	0,11036	0,001	-7,8	1,27	360,0	-6,696	-15,049	-0,0093	-2,90	1,60	-3,58	-4,12	12,54	11,10
102039	102,039	2,51	23,70	0	0,10577	0,001	-7,8	1,24	360,0	-6,689	-15,044	-0,0083	-2,84	1,65	-3,62	-4,06	12,54	11,16
102040	102,040	2,27	23,72	0	0,09584	0,002	-7,8	1,21	360,0	-6,696	-15,044	-0,0083	-2,68	1,72	-3,70	-4,07	12,54	11,18
102041	102,041	2,01	23,77	0	0,08456	0,001	-7,8	1,18	360,0	-6,683	-15,044	-0,0083	-2,52	1,82	-3,73	-4,07	12,56	11,22
102042	102,042	1,73	23,83	0	0,07272	0,001	-7,8	1,14	360,0	-6,689	-15,048	-0,0078	-2,36	1,94	-3,70	-4,15	12,58	11,26
102043	102,043	1,50	23,87	0	0,06280	0,000	-7,8	1,11	360,0	-6,677	-15,044	-0,0083	-2,26	2,07	-3,64	-4,20	12,61	11,26
102044	102,044	1,32	23,99	0	0,05520	-0,001	-7,8	1,07	360,0	-6,683	-15,044	-0,0088	-2,15	2,13	-3,62	-4,15	12,63	11,35
102045	102,045	1,22	24,04	0	0,05082	0,001	-7,8	1,03	360,0	-6,689	-15,048	-0,0088	-2,09	2,18	-3,64	-4,09	12,67	11,37
102046	102,046	1,27	24,22	0	0,05227	0,001	-7,8	1,00	360,0	-6,686	-15,046	-0,0083	-2,09	2,13	-3,64	-4,01	12,75	11,47
102047	102,047	1,41	24,31	0	0,05808	0,001	-7,8	0,96	360,0	-6,671	-15,044	-0,0083	-2,13	2,03	-3,61	-3,99	12,79	11,53
102048	102,048	1,66	24,39	0	0,06809	0,001	-7,8	0,92	360,0	-6,683	-15,048	-0,0073	-2,22	1,87	-3,52	-3,96	12,84	11,55
102049	102,049	1,91	24,49	0	0,07796	0,000	-7,8	0,89	360,0	-6,696	-15,048	-0,0088	-2,32	1,72	-3,50	-3,98	12,84	11,64
102050	102,050	2,13	24,66	0	0,08631	0,000	-7,8	0,85	360,0	-6,693	-15,048	-0,0093	-2,41	1,59	-3,49	-3,96	12,94	11,72
102051	102,051	2,17	24,85	0	0,08741	0,000	-7,8	0,81	360,0	-6,686	-15,048	-0,0088	-2,38	1,52	-3,53	-3,98	13,00	11,86
102052	102,052	2,09	25,01	0	0,08337	0,000	-7,8	0,78	360,0	-6,683	-15,049	-0,0098	-2,32	1,55	-3,58	-3,99	13,07	11,94
102053	102,053	1,85	25,24	0	0,07336	0,000	-7,8	0,74	360,0	-6,677	-15,048	-0,0093	-2,18	1,63	-3,58	-3,99	13,17	12,07
102054	102,054	1,55	25,45	0	0,06071	0,000	-7,8	0,71	360,0	-6,696	-15,049	-0,0088	-1,97	1,74	-3,55	-4,06	13,25	12,21
102055	102,055	1,28	25,65	0	0,05000	0,000	-7,8	0,68	360,0	-6,699	-15,048	-0,0088	-1,83	1,85	-3,52	-4,09	13,34	12,30
102056	102,056	1,12	25,88	0	0,04335	0,000	-7,8	0,65	360,0	-6,699	-15,049	-0,0083	-1,74	1,93	-3,55	-4,10	13,44	12,44
102057	102,057	1,08	26,11	0	0,04128	0,000	-7,8	0,62	360,0	-6,693	-15,048	-0,0088	-1,72	1,96	-3,59	-4,09	13,55	12,56
102058	102,058	1,17	26,34	0	0,04425	0,000	-7,8	0,59	360,0	-6,696	-15,044	-0,0088	-1,75	1,90	-3,56	-4,03	13,63	12,71
102059	102,059	1,25	26,55	0	0,04720	0,001	-7,8	0,56	360,0	-6,696	-15,048	-0,0088	-1,81	1,87	-3,47	-3,98	13,74	12,81
102060	102,060	1,36	26,82	0	0,05053	0,001	-7,8	0,53	360,0	-6,693	-15,048	-0,0078	-1,85	1,81	-3,41	-3,95	13,84	12,98
102061	102,061	1,37	27,09	0	0,05056	0,000	-7,8	0,50	360,0	-6,693	-15,046	-0,0078	-1,90	1,84	-3,36	-3,88	13,96	13,14
102062	102,062	1,33	27,36	0	0,04846	0,000	-7,8	0,47	360,0	-6,696	-15,046	-0,0083	-1,87	1,85	-3,35	-3,87	14,07	13,29
102063	102,063	1,17	27,59	0	0,04223	0,001	-7,8	0,45	360,0	-6,686	-15,046	-0,0093	-1,80	1,94	-3,38	-3,83	14,19	13,41
102064	102,064	1,02	27,81	0	0,03665	0,000	-7,8	0,42	360,0	-6,689	-15,048	-0,0083	-1,75	2,04	-3,36	-3,83	14,26	13,54
102065	102,065	0,87	28,15	0	0,03101	0,001	-7,8	0,40	360,0	-6,693	-15,046	-0,0078	-1,68	2,12	-3,35	-3,82	14,43	13,72
102066	102,066	0,71	28,36	0	0,02512	0,000	-7,8	0,38	360,0	-6,689	-15,046	-0,0078	-1,58	2,18	-3,29	-3,83	14,51	13,85
102067	102,067	0,58	28,60	0	0,02032	0,000	-7,8	0,36	360,0	-6,689	-15,044	-0,0083	-1,51	2,23	-3,26	-3,79	14,59	14,01
102068	102,068	0,64	28,81	0	0,02220	0,001	-7,8	0,34	360,0	-6,699	-15,046	-0,0083	-1,51	2,18	-3,29	-3,82	14,72	14,09
102069	102,069	0,70	29,00	0	0,02407	0,000	-7,8	0,32	360,0	-6,714	-15,048	-0,0088	-1,53	2,15	-3,30	-3,79	14,80	14,20
102070	102,070	0,89	29,19	0	0,03042	0,000	-7,8	0,30	360,0	-6,720	-15,051	-0,0088	-1,62	2,04	-3,35	-3,83	14,89	14,30
102071	102,071	1,02	29,39	0	0,03469	0,000	-7,8	0,28	360,0	-6,717	-15,048	-0,0098	-1,68	1,97	-3,35	-3,85	14,97	14,42
102072	102,072	1,28	29,64	0	0,04327	0,000	-7,8	0,26	360,0	-6,708	-15,046	-0,0093	-1,81	1,84	-3,38	-3,87	15,07	14,57
102073	102,073	1,43	29,87	0	0,04783	0,000	-7,8	0,24	360,0	-6,702	-15,049	-0,0088	-1,87	1,75	-3,41	-3,88	15,18	14,69
102074	102,074	1,50	30,04	0	0,04998	0,000	-7,8	0,23	360,0	-6,705	-15,048	-0,0088	-1,90	1,71	-3,41	-3,90	15,22	14,82
102075	102,075	1,46	30,29	0	0,04812	0,000	-7,8	0,21	360,0	-6,689	-15,049	-0,0083	-1,88	1,74	-3,46	-3,93	15,34	14,96
102076	102,076	1,43	30,43	0	0,04695	-0,001	-7,8	0,20	360,0	-6,705	-15,049	-0,0093	-1,87	1,75	-3,46	-3,90	15,37	15,05
102077	102,077	1,38	30,68	0	0,04514	0,001	-7,8	0,18	360,0	-6,702	-15,046	-0,0083	-1,85	1,78	-3,46	-3,91	15,47	15,21
102078	102,078	1,40	30,91	0	0,04527	0,000	-7,8	0,17	360,0	-6,702	-15,046	-0,0083	-1,84	1,75	-3,44	-3,88	15,57	15,35
102079	102,079	1,53	31,10	0	0,04923	0,001	-7,8	0,16	360,0	-6,693	-15,046	-0,0083	-1,87	1,65	-3,43	-3,85	15,64	15,46
102080	102,080	1,74	31,37	0	0,05533	0,000	-7,8	0,15	360,0	-6,683	-15,046	-0,0088	-1,96	1,53	-3,41	-3,82	15,76	15,62
102081	102,081	2,04	31,61	0	0,06463	0,001	-7,8	0,14	360,0	-6,677	-15,042	-0,0083	-2,10	1,37	-3,36	-3,79	15,83	15,77
102082	102,082	2,25	31,78	0	0,07071	0,001	-7,8	0,13	360,0	-6,689	-15,044	-0,0088	-2,20	1,27	-3,35	-3,76	15,87	15,91
102083	102,083	2,36	32,01	0	0,07381	0,000	-7,8	0,13	360,0	-6,686	-15,046	-0,0088	-2,23	1,18	-3,33	-3,72	15,95	16,06
102084	102,084	2,37	32,15	0	0,07385	0,001	-7,8	0,12	360,0	-6,683	-15,042	-0,0078	-2,28	1,21	-3,36	-3,76	15,97	16,18
102085	102,085	2,30	32,42	0	0,07090	0,000	-7,8	0,11	360,0	-6,683	-15,048	-0,0083	-2,25	1,25	-3,41	-3,76	16,04	16,37
102086	102,086	2,24	32,57	0	0,06870	0,001	-7,8	0,11	360,0	-6,683	-15,044	-0,0078	-2,20	1,27	-3,41	-3,82	16,12	16,45
102087	102,087	2,13	32,78	0	0,06507	0,001	-7,8	0,10	360,0	-6,689	-15,044	-0,0078	-2,16	1,33	-3,43	-3,83	16,14	16,64
102088	102,088	2,22	32,96	0	0,06733	0,001	-7,8	0,10	360,0	-6,696	-15,044	-0,0083	-2,20	1,28	-3,44	-3,87	16,18	16,78
102089	102,089	2,25	33,11	0	0,06784	0,000	-7,8	0,09	360,0	-6,689	-15,046	-0,0083	-2,22	1,27	-3,44	-3,87	16,22	16,90
102090	102,090	2,33	33,31	0	0,06989	0,000	-7,8	0,09	360,0	-6,689	-15,049	-0,0093	-2,29	1,25	-3,39	-3,83	16,26	17,05
102091	102,091	2,45	33,48	0	0,07307	0,000	-7,8	0,09	360,0	-6,693	-15,046	-0,0083	-2,34	1,16	-3,46	-3,83	16,27	17,21
102092	102,092	2,74	33,65	0	0,08138	0,000	-7,8	0,09	360,0	-6,689	-15,048	-0,0093	-2,48	0,99	-3,47	-3,83	16,31	17,34
102093	102,093	2,99	33,83	0	0,08837	0,000	-7,8	0,09	360,0	-6,686	-15,049	-0,0083	-2,63	0,84	-3,47	-3,83	16,33	17,50
102094	102,094	3,20	33,94	0	0,09429	0,000	-7,8	0,09	360,0	-6,686	-15,046	-0,0083	-2,77	0,72	-3,43	-3,82	16,29	17,65
102095	102,095	3,29	34,16	0	0,09638	0,000	-7,8	0,09	360,0	-6,689	-15,048	-0,0093	-2,83	0,64	-3,43	-3,80	16,37	17,79
102096	102,096	3,28	34,27	-1	0,09580	0,000	-7,8	0,09	360,0	-6,693	-15,048	-0,0088	-2,86	0,62	-3,46	-3,80	16,33	17,94
102097	102,097	3,22	34,39	0	0,09368	0,000	-7,8	0,10	360,0	-6,699	-15,048	-0,0093	-2,84	0,62	-3,50	-3,79	16,31	18,08
102098	102,098	3,02	34,55	0	0,08737	0,000	-7,8	0,10	360,0	-6,683	-15,048	-0,0088	-2,76	0,70	-3,52	-3,79	16,29	18,25
102099	102,099	2,92	34,74	0	0,08409	0,000	-7,8	0,10	360,0	-6,683	-15,046	-0,0078	-2,74	0,74	-3,53	-3,79	16,35	18,39
102100	102,100	2,86	34,89	0	0,08189	0,001	-7,8	0,11	360,0	-6,680	-15,046	-0,0083	-2,73	0,75	-3,49	-3,79	16,33	18,56
102101	102,101	2,84	35,01	0	0,08114	0,001	-7,8	0,11	360,0	-6,686	-15,044	-0,0088	-2,76	0,77	-3,44	-3,82	16,33	18,68
102102	102,102	2,92	35,09	0	0,08308	0,001	-7,8	0,12	360,0	-6,686	-15,046	-0,0083	-2,79	0,70	-3,44	-3,83	16,29	18,79
102103	102,103	3,02	35,15	0	0,08579	0,000	-7,8	0,13	360,0	-6,677	-15,046	-0,0078	-2,86	0,64	-3,47	-3,79	16,24	18,91
102104	102,104	3,10	35,28	0	0,08778	0,001	-7,8	0,13	360,0	-6,680	-15,046	-0,0078	-2,92	0,58	-3,53	-3,76	16,24	19,05
102105	102,105	3,19	35,48	0	0,08991	0,000	-7,8	0,14	360,0	-6,680	-15,042	-0,0078	-2,98	0,50	-3,49	-3,74	16,24	19,24
102106	102,106	3,26	35,50	0	0,09197	0,000	-7,8	0,15	360,0	-6,683	-15,042	-0,0083	-3,02	0,43	-3,49	-3,77	16,16	19,34
102107	102,107	3,35	35,65	0	0,09399	0,001	-7,8	0,16	360,0	-6,683	-15,046	-0,0078	-3,08	0,36	-3,46	-3,80	16,16	19,49
102108	102,108	3,42	35,69	0	0,09583	0,000	-7,8	0,18	360,0	-6,689	-15,048	-0,0083	-3,12	0,28	-3,46	-3,85	16,10	19,59
102109	102,109	3,42	35,75	0	0,09561	0,001	-7,8	0,19	360,0	-6,693	-15,048	-0,0088	-3,15	0,27	-3,49	-3,83	16,06	19,69
102110	102,110	3,39	35,87	0	0,09450	0,000	-7,8	0,20	360,0	-6,686	-15,049	-0,0093	-3,16	0,27	-3,55	-3,85	16,04	19,82
102111	102,111	3,31	35,91	0	0,09209	0,000	-7,8	0,22	360,0	-6,683	-15,049	-0,0088	-3,14	0,28	-3,56	-3,87	15,97	19,94
102112	102,112	3,14	35,94	0	0,08736	0,000	-7,8	0,23	360,0	-6,677	-15,046	-0,0093	-3,08	0,36	-3,62	-3,90	15,93	20,02
102113	102,113	2,70	36,08	0	0,07482	-0,001	-7,8	0,25	360,0	-6,680	-15,048	-0,0088	-2,89	0,58	-3,64	-3,93	15,91	20,17
102114	102,114	1,82	36,10	0	0,05053	0,000	-7,8	0,27	360,0	-6,689	-15,046	-0,0088	-2,47	1,00	-3,55	-3,98	15,85	20,25
102115	102,115	0,56	36,20	0	0,01538	0,000	-7,8	0,29	360,0	-6,686	-15,048	-0,0083	-1,85	1,63	-3,44	-3,98	15,85	20,34
102116	102,116	1,23	36,22	0	0,03406	0,000	-7,8	0,31	360,0	-6,686	-15,049	-0,0088	-0,98	2,53	-3,38	-3,98	15,80	20,42
102117	102,117	3,06	36,20	0	0,08453	0,001	-7,8	0,32	360,0	-6,674	-15,049	-0,0098	-0,08	3,45	-3,38	-3,95	15,81	20,38
102118	102,118	4,51	36,31	0	0,12432	0,000	-7,8	0,35	360,0	-6,689	-15,049	-0,0088	0,66	4,24	-3,43	-3,98	15,85	20,46
102119	102,119	5,34	36,35	0	0,14703	0,001	-7,8	0,37	360,0	-6,683	-15,044	-0,0078	1,10	4,76	-3,49	-4,03	15,89	20,46
102120	102,120	5,36	36,39	0	0,14737	0,000	-7,8	0,39	360,0	-6,696	-15,048	-0,0078	1,13	4,86	-3,50	-4,06	15,95	20,44
102121	102,121	4,75	36,37	0	0,13061	0,001	-7,8	0,42	360,0	-6,674	-15,048	-0,0078	0,85	4,62	-3,46	-4,10	15,97	20,40
102122	102,122	3,74	36,37	0	0,10283	0,001	-7,8	0,44	360,0	-6,671	-15,044	-0,0078	0,36	4,20	-3,33	-4,07	16,03	20,34
102123	102,123	2,71	36,35	0	0,07451	0,001	-7,8	0,47	360,0	-6,683	-15,044	-0,0078	-0,14	3,74	-3,26	-3,91	16,06	20,29
102124	102,124	1,76	36,29	0	0,04843	0,000	-7,8	0,50	360,0	-6,674	-15,048	-0,0083	-0,60	3,33	-3,23	-3,71	16,06	20,23
102125	102,125	1,18	36,25	0	0,03253	0,000	-7,8	0,52	360,0	-6,674	-15,048	-0,0078	-0,88	3,10	-3,17	-3,60	16,08	20,17
102126	102,126	0,87	36,18	0	0,02408	0,001	-7,8	0,55	360,0	-6,683	-15,044	-0,0083	-1,05	3,03	-3,20	-3,64	16,06	20,11
102127	102,127	0,74	36,14	0	0,02058	0,001	-7,8	0,58	360,0	-6,683	-15,046	-0,0078	-1,11	3,01	-3,24	-3,79	16,08	20,05
102128	102,128	0,77	36,02	0	0,02132	0,001	-7,8	0,61	360,0	-6,689	-15,046	-0,0078	-1,11	3,08	-3,36	-3,95	16,04	19,98
102129	102,129	0,81	35,87	0	0,02263	0,000	-7,8	0,63	360,0	-6,683	-15,049	-0,0083	-1,08	3,14	-3,49	-4,09	16,04	19,82
102130	102,130	0,99	35,77	0	0,02771	0,001	-7,8	0,66	360,0	-6,686	-15,048	-0,0088	-0,97	3,25	-3,58	-4,22	16,01	19,76
102131	102,131	1,26	35,63	0	0,03542	0,001	-7,8	0,70	360,0	-6,693	-15,048	-0,0093	-0,82	3,41	-3,65	-4,26	15,99	19,65
102132	102,132	1,39	35,48	0	0,03920	0,001	-7,8	0,73	360,0	-6,683	-15,048	-0,0088	-0,75	3,49	-3,70	-4,28	15,97	19,51
102133	102,133	1,35	35,31	0	0,03816	0,001	-7,8	0,76	360,0	-6,689	-15,048	-0,0083	-0,73	3,47	-3,71	-4,25	15,95	19,36
102134	102,134	1,00	35,17	0	0,02843	0,000	-7,8	0,79	360,0	-6,699	-15,046	-0,0078	-0,91	3,32	-3,68	-4,25	15,93	19,24
102135	102,135	0,45	35,00	0	0,01288	0,000	-7,8	0,83	360,0	-6,699	-15,046	-0,0093	-1,20	3,08	-3,70	-4,18	15,89	19,10
102136	102,136	0,29	34,78	0	0,00822	0,000	-7,8	0,86	360,0	-6,702	-15,051	-0,0098	-1,56	2,73	-3,65	-4,10	15,83	18,95
102137	102,137	0,87	34,67	0	0,02522	0,000	-7,8	0,90	360,0	-6,696	-15,048	-0,0093	-1,87	2,47	-3,64	-4,07	15,80	18,87
102138	102,138	1,15	34,47	0	0,03348	0,001	-7,8	0,93	360,0	-6,699	-15,048	-0,0093	-2,03	2,37	-3,56	-4,01	15,76	18,72
102139	102,139	1,13	34,32	0	0,03280	0,001	-7,8	0,97	360,0	-6,686	-15,046	-0,0083	-2,03	2,41	-3,50	-4,03	15,72	18,60
102140	102,140	0,80	34,13	0	0,02354	0,001	-7,8	1,00	360,0	-6,696	-15,046	-0,0088	-1,87	2,59	-3,55	-4,01	15,66	18,47
102141	102,141	0,47	33,91	0	0,01371	0,001	-7,8	1,03	360,0	-6,696	-15,046	-0,0083	-1,71	2,78	-3,58	-4,06	15,57	18,35
102142	102,142	0,13	33,68	0	0,00373	0,002	-7,8	1,06	360,0	-6,693	-15,048	-0,0088	-1,55	2,97	-3,61	-4,12	15,47	18,21
102143	102,143	0,04	33,41	0	0,00119	0,001	-7,8	1,09	360,0	-6,696	-15,046	-0,0088	-1,48	3,07	-3,61	-4,17	15,41	18,00
102144	102,144	0,00	33,24	0	0,00004	0,001	-7,8	1,12	360,0	-6,696	-15,044	-0,0083	-1,49	3,06	-3,65	-4,18	15,35	17,88
102145	102,145	0,17	33,05	0	0,00506	0,001	-7,8	1,15	360,0	-6,705	-15,048	-0,0078	-1,59	3,00	-3,67	-4,17	15,30	17,75
102146	102,146	0,45	32,79	0	0,01379	0,002	-7,8	1,19	360,0	-6,696	-15,044	-0,0073	-1,71	2,84	-3,67	-4,15	15,20	17,59
102147	102,147	0,77	32,60	0	0,02348	0,001	-7,8	1,22	360,0	-6,702	-15,044	-0,0078	-1,90	2,72	-3,67	-4,10	15,16	17,44
102148	102,148	1,11	32,27	0	0,03432	0,000	-7,8	1,25	360,0	-6,699	-15,046	-0,0088	-2,04	2,53	-3,71	-4,10	15,01	17,26
102149	102,149	1,39	32,04	0	0,04339	0,000	-7,8	1,28	360,0	-6,696	-15,048	-0,0093	-2,19	2,40	-3,73	-4,15	14,95	17,09
102150	102,150	1,61	31,83	0	0,05072	0,000	-7,8	1,31	360,0	-6,702	-15,048	-0,0083	-2,31	2,29	-3,76	-4,25	14,86	16,97
102151	102,151	1,72	31,58	-1	0,05449	0,000	-7,8	1,34	360,0	-6,696	-15,048	-0,0093	-2,36	2,25	-3,80	-4,29	14,76	16,82
102152	102,152	1,64	31,37	0	0,05220	0,001	-7,8	1,36	360,0	-6,696	-15,048	-0,0088	-2,29	2,26	-3,80	-4,34	14,68	16,68
102153	102,153	1,47	31,15	0	0,04704	0,000	-7,8	1,39	360,0	-6,711	-15,048	-0,0083	-2,20	2,35	-3,85	-4,34	14,61	16,55
102154	102,154	1,26	30,90	0	0,04091	0,000	-7,8	1,41	360,0	-6,711	-15,051	-0,0088	-2,10	2,45	-3,82	-4,36	14,51	16,39
102155	102,155	1,11	30,63	0	0,03611	0,000	-7,8	1,43	360,0	-6,705	-15,049	-0,0088	-2,03	2,54	-3,83	-4,39	14,42	16,22
102156	102,156	1,04	30,42	-1	0,03405	0,000	-7,8	1,46	360,0	-6,702	-15,048	-0,0098	-2,00	2,59	-3,79	-4,33	14,32	16,10
102157	102,157	1,13	30,27	0	0,03719	0,001	-7,8	1,48	360,0	-6,702	-15,048	-0,0093	-2,06	2,56	-3,77	-4,31	14,26	16,00
102158	102,158	1,40	30,02	0	0,04681	0,001	-7,8	1,50	360,0	-6,702	-15,048	-0,0088	-2,23	2,45	-3,74	-4,25	14,19	15,83
102159	102,159	1,68	29,86	0	0,05640	0,001	-7,8	1,51	360,0	-6,708	-15,046	-0,0078	-2,39	2,34	-3,71	-4,23	14,13	15,73
102160	102,160	1,99	29,67	0	0,06717	0,002	-7,8	1,53	360,0	-6,702	-15,048	-0,0083	-2,54	2,18	-3,68	-4,17	14,05	15,62
102161	102,161	2,11	29,46	0	0,07167	0,001	-7,8	1,55	360,0	-6,689	-15,044	-0,0083	-2,58	2,10	-3,68	-4,17	13,97	15,48
102162	102,162	2,17	29,20	0	0,07433	0,000	-7,8	1,56	360,0	-6,708	-15,048	-0,0093	-2,61	2,07	-3,73	-4,15	13,86	15,35
102163	102,163	2,07	29,01	0	0,07134	0,001	-7,8	1,58	360,0	-6,693	-15,046	-0,0083	-2,57	2,13	-3,74	-4,20	13,76	15,25
102164	102,164	1,85	28,90	0	0,06408	0,000	-7,8	1,59	360,0	-6,702	-15,044	-0,0088	-2,47	2,25	-3,79	-4,23	13,73	15,17
102165	102,165	1,65	28,70	0	0,05742	0,001	-7,8	1,61	360,0	-6,689	-15,042	-0,0088	-2,36	2,35	-3,79	-4,26	13,63	15,07
102166	102,166	1,50	28,51	0	0,05272	0,000	-7,8	1,62	360,0	-6,693	-15,046	-0,0083	-2,28	2,41	-3,80	-4,31	13,57	14,94
102167	102,167	1,42	28,30	0	0,05004	0,001	-7,8	1,63	360,0	-6,689	-15,044	-0,0078	-2,28	2,50	-3,85	-4,36	13,48	14,82
102168	102,168	1,45	28,14	0	0,05138	0,002	-7,8	1,64	360,0	-6,699	-15,048	-0,0078	-2,29	2,48	-3,86	-4,37	13,44	14,71
102169	102,169	1,58	27,85	0	0,05666	0,000	-7,8	1,65	360,0	-6,705	-15,046	-0,0088	-2,35	2,41	-3,89	-4,37	13,30	14,55
102170	102,170	1,68	27,64	0	0,06081	0,000	-7,8	1,65	360,0	-6,705	-15,049	-0,0098	-2,42	2,38	-3,86	-4,36	13,23	14,42
102171	102,171	1,83	27,49	0	0,06648	0,001	-7,8	1,66	360,0	-6,699	-15,049	-0,0088	-2,50	2,31	-3,83	-4,36	13,15	14,34
102172	102,172	1,96	27,30	-1	0,07179	0,000	-7,8	1,66	360,0	-6,708	-15,048	-0,0088	-2,55	2,23	-3,80	-4,34	13,05	14,24
102173	102,173	2,02	27,12	0	0,07442	0,000	-7,8	1,66	360,0	-6,702	-15,049	-0,0088	-2,57	2,19	-3,76	-4,29	13,00	14,12
102174	102,174	2,00	26,93	0	0,07443	0,001	-7,8	1,67	360,0	-6,693	-15,048	-0,0083	-2,54	2,18	-3,74	-4,26	12,88	14,05
102175	102,175	1,93	26,72	0	0,07230	0,001	-7,8	1,67	360,0	-6,689	-15,048	-0,0093	-2,51	2,22	-3,70	-4,26	12,81	13,91
102176	102,176	1,68	26,58	0	0,06334	0,000	-7,8	1,67	360,0	-6,693	-15,048	-0,0098	-2,36	2,32	-3,68	-4,29	12,75	13,83
102177	102,177	1,52	26,39	0	0,05772	0,000	-7,8	1,68	360,0	-6,699	-15,049	-0,0093	-2,31	2,42	-3,68	-4,34	12,69	13,70
102178	102,178	1,30	26,25	0	0,04969	0,001	-7,8	1,68	360,0	-6,693	-15,048	-0,0093	-2,18	2,51	-3,67	-4,37	12,61	13,64
102179	102,179	1,23	26,10	0	0,04719	0,000	-7,8	1,67	360,0	-6,686	-15,051	-0,0088	-2,15	2,56	-3,70	-4,34	12,56	13,54
